opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom
1,1,30,9,332,30,1581289.000000,6265713.000000,110378.348306,710372.000000,110378.348306,0,565982.000000,13
1,1,30,9,332,30,1581289.000000,6276459.000000,110378.348306,712477.000000,110378.348306,0,566248.000000,13
1,1,30,9,332,30,1581289.000000,6262809.000000,110378.348306,708717.000000,110378.348306,0,565597.000000,13
1,1,30,9,332,30,1581289.000000,6268294.000000,110378.348306,708187.000000,110378.348306,0,565627.000000,13
1,1,30,9,332,30,1581289.000000,7365528.000000,110378.348306,721028.000000,110378.348306,0,566498.000000,13
1,0,40,14,408,30,1865368.000000,9532840.000000,138649.791505,1227302865.000000,130442.594626,84,1227033548.000000,856606
1,0,40,14,408,30,1865368.000000,9512664.000000,138649.791505,1234763822.000000,130442.594626,84,1234522705.000000,856606
1,0,40,14,408,30,1865368.000000,9521434.000000,138649.791505,1226401079.000000,130442.594626,84,1226168683.000000,856606
1,0,40,14,408,30,1865368.000000,9498578.000000,138649.791505,1225824438.000000,130442.594626,84,1225611695.000000,856606
1,0,40,14,408,30,1865368.000000,9491952.000000,138649.791505,1226121635.000000,130442.594626,84,1225902128.000000,856606
1,0,40,14,408,30,1865368.000000,9513947.000000,138649.791505,1226196394.000000,130442.594626,84,1225975523.000000,856606
1,0,40,14,408,30,1865368.000000,9495262.000000,138649.791505,1225792318.000000,130442.594626,84,1225582072.000000,856606
1,0,40,14,408,30,1865368.000000,9505916.000000,138649.791505,1226181824.000000,130442.594626,84,1225971635.000000,856606
1,0,40,14,408,30,1865368.000000,9495085.000000,138649.791505,1225811369.000000,130442.594626,84,1225599137.000000,856606
1,0,40,14,408,30,1865368.000000,9505755.000000,138649.791505,1226289099.000000,130442.594626,84,1226073584.000000,856606
1,1,40,14,408,30,1855637.000000,9428137.000000,138649.791505,1095013.000000,138649.791505,0,906597.000000,22
1,1,40,14,408,30,1855637.000000,9445238.000000,138649.791505,1064708.000000,138649.791505,0,893373.000000,22
1,1,40,14,408,30,1855637.000000,9387821.000000,138649.791505,1082118.000000,138649.791505,0,895217.000000,22
1,1,40,14,408,30,1855637.000000,9531980.000000,138649.791505,1056502.000000,138649.791505,0,893177.000000,22
1,1,40,14,408,30,1855637.000000,9476484.000000,138649.791505,1099504.000000,138649.791505,0,932653.000000,22
1,1,40,14,408,30,1855637.000000,9434958.000000,138649.791505,1062242.000000,138649.791505,0,899852.000000,22
1,1,40,14,408,30,1855637.000000,9793174.000000,138649.791505,1071248.000000,138649.791505,0,895647.000000,22
1,1,40,14,408,30,1855637.000000,9518310.000000,138649.791505,1066617.000000,138649.791505,0,893672.000000,22
1,1,40,14,408,30,1855637.000000,9474499.000000,138649.791505,1070442.000000,138649.791505,0,904367.000000,22
1,1,40,14,408,30,1855637.000000,9406501.000000,138649.791505,1053872.000000,138649.791505,0,893227.000000,22
1,0,50,18,536,30,2465745.000000,16373464.000000,167524.762670,1852533895.000000,160941.704865,74,1852204716.000000,1291635
1,0,50,18,536,30,2465745.000000,16264819.000000,167524.762670,1851002994.000000,160941.704865,74,1850708200.000000,1291635
