opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom
1,1,10,3,96,30,327000.000000,193000.000000,45610.263715,59000.000000,45610.263715,0,28000.000000,3
1,1,10,3,96,30,327000.000000,193000.000000,45610.263715,59000.000000,45610.263715,0,29000.000000,3
1,1,10,3,96,30,327000.000000,192000.000000,45610.263715,58000.000000,45610.263715,0,28000.000000,3
1,1,10,3,96,30,327000.000000,193000.000000,45610.263715,59000.000000,45610.263715,0,29000.000000,3
1,0,10,1,120,30,379000.000000,300000.000000,40655.642668,7038000.000000,38262.706334,13,6986000.000000,16398
1,0,10,1,120,30,379000.000000,301000.000000,40655.642668,7029000.000000,38262.706334,13,6990000.000000,16398
1,0,10,1,120,30,379000.000000,297000.000000,40655.642668,9000000.000000,38262.706334,13,8912000.000000,16398
1,0,10,1,120,30,379000.000000,302000.000000,40655.642668,7820000.000000,38262.706334,13,7732000.000000,16398
1,0,10,1,120,30,379000.000000,300000.000000,40655.642668,7572000.000000,38262.706334,13,7445000.000000,16398
1,0,10,1,120,30,379000.000000,300000.000000,40655.642668,7063000.000000,38262.706334,13,7015000.000000,16398
1,0,10,1,120,30,379000.000000,296000.000000,40655.642668,7053000.000000,38262.706334,13,7009000.000000,16398
1,0,10,1,120,30,379000.000000,295000.000000,40655.642668,7021000.000000,38262.706334,13,6979000.000000,16398
1,0,10,1,120,30,379000.000000,295000.000000,40655.642668,7087000.000000,38262.706334,13,7042000.000000,16398
1,0,10,1,120,30,379000.000000,296000.000000,40655.642668,7032000.000000,38262.706334,13,6992000.000000,16398
1,1,10,1,120,30,375000.000000,301000.000000,40655.642668,124000.000000,40644.432416,1,75000.000000,2
1,1,10,1,120,30,375000.000000,298000.000000,40655.642668,113000.000000,40644.432416,1,75000.000000,2
1,1,10,1,120,30,375000.000000,304000.000000,40655.642668,113000.000000,40644.432416,1,75000.000000,2
1,1,10,1,120,30,375000.000000,296000.000000,40655.642668,113000.000000,40644.432416,1,74000.000000,2
1,1,10,1,120,30,375000.000000,295000.000000,40655.642668,112000.000000,40644.432416,1,74000.000000,2
1,1,10,1,120,30,375000.000000,295000.000000,40655.642668,113000.000000,40644.432416,1,75000.000000,2
1,1,10,1,120,30,375000.000000,297000.000000,40655.642668,112000.000000,40644.432416,1,75000.000000,2
1,1,10,1,120,30,375000.000000,295000.000000,40655.642668,111000.000000,40644.432416,1,73000.000000,2
1,1,10,1,120,30,375000.000000,296000.000000,40655.642668,180000.000000,40644.432416,1,104000.000000,2
1,1,10,1,120,30,375000.000000,298000.000000,40655.642668,116000.000000,40644.432416,1,75000.000000,2
1,0,10,1,104,30,329000.000000,225000.000000,44312.075564,4875000.000000,42860.972013,19,4837000.000000,11394
1,0,10,1,104,30,329000.000000,220000.000000,44312.075564,4970000.000000,42860.972013,19,4932000.000000,11394
1,0,10,1,104,30,329000.000000,223000.000000,44312.075564,4867000.000000,42860.972013,19,4831000.000000,11394
1,0,10,1,104,30,329000.000000,221000.000000,44312.075564,7016000.000000,42860.972013,19,6931000.000000,11394
1,0,10,1,104,30,329000.000000,226000.000000,44312.075564,5568000.000000,42860.972013,19,5498000.000000,11394
1,0,10,1,104,30,329000.000000,224000.000000,44312.075564,4907000.000000,42860.972013,19,4863000.000000,11394
1,0,10,1,104,30,329000.000000,221000.000000,44312.075564,5787000.000000,42860.972013,19,5730000.000000,11394
1,0,10,1,104,30,329000.000000,234000.000000,44312.075564,5538000.000000,42860.972013,19,5465000.000000,11394
1,0,10,1,104,30,329000.000000,225000.000000,44312.075564,4904000.000000,42860.972013,19,4864000.000000,11394
1,0,10,1,104,30,329000.000000,222000.000000,44312.075564,4880000.000000,42860.972013,19,4844000.000000,11394
1,1,10,1,104,30,326000.000000,225000.000000,44312.075564,67000.000000,44312.075564,0,30000.000000,1
1,1,10,1,104,30,326000.000000,220000.000000,44312.075564,62000.000000,44312.075564,0,29000.000000,1
1,1,10,1,104,30,326000.000000,222000.000000,44312.075564,62000.000000,44312.075564,0,30000.000000,1
1,1,10,1,104,30,326000.000000,226000.000000,44312.075564,62000.000000,44312.075564,0,29000.000000,1
1,1,10,1,104,30,326000.000000,222000.000000,44312.075564,61000.000000,44312.075564,0,30000.000000,1
1,1,10,1,104,30,326000.000000,221000.000000,44312.075564,61000.000000,44312.075564,0,30000.000000,1
1,1,10,1,104,30,326000.000000,221000.000000,44312.075564,61000.000000,44312.075564,0,30000.000000,1
1,1,10,1,104,30,326000.000000,221000.000000,44312.075564,61000.000000,44312.075564,0,29000.000000,1
1,1,10,1,104,30,326000.000000,221000.000000,44312.075564,60000.000000,44312.075564,0,30000.000000,1
1,1,10,1,104,30,326000.000000,221000.000000,44312.075564,60000.000000,44312.075564,0,30000.000000,1
1,0,20,5,208,30,705000.000000,855000.000000,69673.265598,31861000.000000,65554.391739,26,31771000.000000,66098
1,0,20,5,208,30,705000.000000,853000.000000,69673.265598,28585000.000000,65554.391739,26,28517000.000000,66098
1,0,20,5,208,30,705000.000000,850000.000000,69673.265598,28569000.000000,65554.391739,26,28518000.000000,66098
1,0,20,5,208,30,705000.000000,849000.000000,69673.265598,31735000.000000,65554.391739,26,31675000.000000,66098
1,0,20,5,208,30,705000.000000,851000.000000,69673.265598,30583000.000000,65554.391739,26,30512000.000000,66098
1,0,20,5,208,30,705000.000000,933000.000000,69673.265598,33936000.000000,65554.391739,26,33849000.000000,66098
1,0,20,5,208,30,705000.000000,853000.000000,69673.265598,29649000.000000,65554.391739,26,29577000.000000,66098
1,0,20,5,208,30,705000.000000,853000.000000,69673.265598,28572000.000000,65554.391739,26,28515000.000000,66098
1,0,20,5,208,30,705000.000000,850000.000000,69673.265598,28566000.000000,65554.391739,26,28515000.000000,66098
1,0,20,5,208,30,705000.000000,849000.000000,69673.265598,28654000.000000,65554.391739,26,28592000.000000,66098
1,1,20,5,208,30,684000.000000,914000.000000,69673.265598,180000.000000,69673.265598,0,122000.000000,5
1,1,20,5,208,30,684000.000000,849000.000000,69673.265598,171000.000000,69673.265598,0,121000.000000,5
1,1,20,5,208,30,684000.000000,847000.000000,69673.265598,169000.000000,69673.265598,0,121000.000000,5
1,1,20,5,208,30,684000.000000,848000.000000,69673.265598,168000.000000,69673.265598,0,121000.000000,5
1,1,20,5,208,30,684000.000000,895000.000000,69673.265598,171000.000000,69673.265598,0,121000.000000,5
1,1,20,5,208,30,684000.000000,849000.000000,69673.265598,169000.000000,69673.265598,0,120000.000000,5
1,1,20,5,208,30,684000.000000,848000.000000,69673.265598,173000.000000,69673.265598,0,124000.000000,5
1,1,20,5,208,30,684000.000000,858000.000000,69673.265598,173000.000000,69673.265598,0,125000.000000,5
1,1,20,5,208,30,684000.000000,859000.000000,69673.265598,173000.000000,69673.265598,0,124000.000000,5
1,1,20,5,208,30,684000.000000,858000.000000,69673.265598,173000.000000,69673.265598,0,124000.000000,5
1,0,20,5,208,30,638000.000000,858000.000000,82492.141691,29805000.000000,78952.558894,21,29706000.000000,52702
1,0,20,5,208,30,638000.000000,857000.000000,82492.141691,23509000.000000,78952.558894,21,23442000.000000,52702
1,0,20,5,208,30,638000.000000,856000.000000,82492.141691,22792000.000000,78952.558894,21,22732000.000000,52702
1,0,20,5,208,30,638000.000000,856000.000000,82492.141691,22756000.000000,78952.558894,21,22695000.000000,52702
1,0,20,5,208,30,638000.000000,854000.000000,82492.141691,25397000.000000,78952.558894,21,25338000.000000,52702
1,0,20,5,208,30,638000.000000,914000.000000,82492.141691,24053000.000000,78952.558894,21,23979000.000000,52702
1,0,20,5,208,30,638000.000000,856000.000000,82492.141691,22808000.000000,78952.558894,21,22747000.000000,52702
1,0,20,5,208,30,638000.000000,858000.000000,82492.141691,22747000.000000,78952.558894,21,22693000.000000,52702
1,0,20,5,208,30,638000.000000,851000.000000,82492.141691,22925000.000000,78952.558894,21,22870000.000000,52702
1,0,20,5,208,30,638000.000000,854000.000000,82492.141691,22747000.000000,78952.558894,21,22694000.000000,52702
1,1,20,5,208,30,679000.000000,917000.000000,82492.141691,180000.000000,82492.141691,0,122000.000000,7
1,1,20,5,208,30,679000.000000,859000.000000,82492.141691,172000.000000,82492.141691,0,122000.000000,7
1,1,20,5,208,30,679000.000000,853000.000000,82492.141691,169000.000000,82492.141691,0,121000.000000,7
1,1,20,5,208,30,679000.000000,852000.000000,82492.141691,169000.000000,82492.141691,0,122000.000000,7
1,1,20,5,208,30,679000.000000,989000.000000,82492.141691,186000.000000,82492.141691,0,122000.000000,7
1,1,20,5,208,30,679000.000000,855000.000000,82492.141691,175000.000000,82492.141691,0,122000.000000,7
1,1,20,5,208,30,679000.000000,854000.000000,82492.141691,170000.000000,82492.141691,0,122000.000000,7
1,1,20,5,208,30,679000.000000,851000.000000,82492.141691,169000.000000,82492.141691,0,121000.000000,7
1,1,20,5,208,30,679000.000000,851000.000000,82492.141691,169000.000000,82492.141691,0,121000.000000,7
1,1,20,5,208,30,679000.000000,852000.000000,82492.141691,171000.000000,82492.141691,0,121000.000000,7
1,0,20,4,188,30,582000.000000,706000.000000,76247.991944,19756000.000000,72061.793197,22,19669000.000000,35927
1,0,20,4,188,30,582000.000000,706000.000000,76247.991944,16337000.000000,72061.793197,22,16264000.000000,35927
1,0,20,4,188,30,582000.000000,706000.000000,76247.991944,18801000.000000,72061.793197,22,18734000.000000,35927
1,0,20,4,188,30,582000.000000,753000.000000,76247.991944,17841000.000000,72061.793197,22,17770000.000000,35927
1,0,20,4,188,30,582000.000000,753000.000000,76247.991944,15702000.000000,72061.793197,22,15639000.000000,35927
1,0,20,4,188,30,582000.000000,704000.000000,76247.991944,15571000.000000,72061.793197,22,15516000.000000,35927
1,0,20,4,188,30,582000.000000,703000.000000,76247.991944,15589000.000000,72061.793197,22,15535000.000000,35927
1,0,20,4,188,30,582000.000000,703000.000000,76247.991944,15848000.000000,72061.793197,22,15784000.000000,35927
1,0,20,4,188,30,582000.000000,756000.000000,76247.991944,17340000.000000,72061.793197,22,17231000.000000,35927
1,0,20,4,188,30,582000.000000,709000.000000,76247.991944,16517000.000000,72061.793197,22,16434000.000000,35927
1,1,20,4,188,30,660000.000000,756000.000000,76247.991944,175000.000000,76247.991944,0,115000.000000,9
1,1,20,4,188,30,660000.000000,750000.000000,76247.991944,165000.000000,76247.991944,0,114000.000000,9
1,1,20,4,188,30,660000.000000,729000.000000,76247.991944,153000.000000,76247.991944,0,107000.000000,9
1,1,20,4,188,30,660000.000000,700000.000000,76247.991944,152000.000000,76247.991944,0,106000.000000,9
1,1,20,4,188,30,660000.000000,1407000.000000,76247.991944,324000.000000,76247.991944,0,207000.000000,9
1,1,20,4,188,30,660000.000000,818000.000000,76247.991944,161000.000000,76247.991944,0,110000.000000,9
1,1,20,4,188,30,660000.000000,709000.000000,76247.991944,161000.000000,76247.991944,0,110000.000000,9
1,1,20,4,188,30,660000.000000,701000.000000,76247.991944,153000.000000,76247.991944,0,106000.000000,9
1,1,20,4,188,30,660000.000000,700000.000000,76247.991944,154000.000000,76247.991944,0,106000.000000,9
1,1,20,4,188,30,660000.000000,700000.000000,76247.991944,153000.000000,76247.991944,0,107000.000000,9
1,0,20,4,198,30,895000.000000,840000.000000,72647.673873,41522000.000000,67660.943875,49,41433000.000000,82248
1,0,20,4,198,30,895000.000000,895000.000000,72647.673873,40806000.000000,67660.943875,49,40725000.000000,82248
1,0,20,4,198,30,895000.000000,803000.000000,72647.673873,37887000.000000,67660.943875,49,37810000.000000,82248
1,0,20,4,198,30,895000.000000,779000.000000,72647.673873,37991000.000000,67660.943875,49,37911000.000000,82248
1,0,20,4,198,30,895000.000000,893000.000000,72647.673873,39014000.000000,67660.943875,49,38947000.000000,82248
1,0,20,4,198,30,895000.000000,778000.000000,72647.673873,36650000.000000,67660.943875,49,36573000.000000,82248
1,0,20,4,198,30,895000.000000,780000.000000,72647.673873,35710000.000000,67660.943875,49,35648000.000000,82248
1,0,20,4,198,30,895000.000000,780000.000000,72647.673873,35543000.000000,67660.943875,49,35484000.000000,82248
1,0,20,4,198,30,895000.000000,777000.000000,72647.673873,35544000.000000,67660.943875,49,35490000.000000,82248
1,0,20,4,198,30,895000.000000,776000.000000,72647.673873,37716000.000000,67660.943875,49,37653000.000000,82248
1,1,20,4,198,30,612000.000000,780000.000000,72647.673873,174000.000000,72336.023727,1,116000.000000,9
1,1,20,4,198,30,612000.000000,774000.000000,72647.673873,165000.000000,72336.023727,1,116000.000000,9
1,1,20,4,198,30,612000.000000,775000.000000,72647.673873,164000.000000,72336.023727,1,116000.000000,9
1,1,20,4,198,30,612000.000000,774000.000000,72647.673873,163000.000000,72336.023727,1,115000.000000,9
1,1,20,4,198,30,612000.000000,774000.000000,72647.673873,359000.000000,72336.023727,1,232000.000000,9
1,1,20,4,198,30,612000.000000,782000.000000,72647.673873,168000.000000,72336.023727,1,116000.000000,9
1,1,20,4,198,30,612000.000000,776000.000000,72647.673873,193000.000000,72336.023727,1,133000.000000,9
1,1,20,4,198,30,612000.000000,890000.000000,72647.673873,187000.000000,72336.023727,1,132000.000000,9
1,1,20,4,198,30,612000.000000,889000.000000,72647.673873,187000.000000,72336.023727,1,132000.000000,9
1,1,20,4,198,30,612000.000000,887000.000000,72647.673873,187000.000000,72336.023727,1,132000.000000,9
1,0,20,3,192,30,656000.000000,775000.000000,72110.855041,30675000.000000,69318.826883,24,30569000.000000,62444
1,0,20,3,192,30,656000.000000,735000.000000,72110.855041,30338000.000000,69318.826883,24,30271000.000000,62444
1,0,20,3,192,30,656000.000000,735000.000000,72110.855041,34484000.000000,69318.826883,24,34411000.000000,62444
1,0,20,3,192,30,656000.000000,738000.000000,72110.855041,33230000.000000,69318.826883,24,33147000.000000,62444
1,0,20,3,192,30,656000.000000,744000.000000,72110.855041,27450000.000000,69318.826883,24,27375000.000000,62444
1,0,20,3,192,30,656000.000000,736000.000000,72110.855041,27151000.000000,69318.826883,24,27081000.000000,62444
1,0,20,3,192,30,656000.000000,741000.000000,72110.855041,27152000.000000,69318.826883,24,27090000.000000,62444
1,0,20,3,192,30,656000.000000,738000.000000,72110.855041,27233000.000000,69318.826883,24,27169000.000000,62444
1,0,20,3,192,30,656000.000000,735000.000000,72110.855041,27124000.000000,69318.826883,24,27062000.000000,62444
1,0,20,3,192,30,656000.000000,737000.000000,72110.855041,27145000.000000,69318.826883,24,27082000.000000,62444
1,1,20,3,192,30,608000.000000,737000.000000,72110.855041,169000.000000,72110.855041,0,110000.000000,10
1,1,20,3,192,30,608000.000000,732000.000000,72110.855041,159000.000000,72110.855041,0,110000.000000,10
1,1,20,3,192,30,608000.000000,730000.000000,72110.855041,156000.000000,72110.855041,0,110000.000000,10
1,1,20,3,192,30,608000.000000,731000.000000,72110.855041,157000.000000,72110.855041,0,109000.000000,10
1,1,20,3,192,30,608000.000000,900000.000000,72110.855041,164000.000000,72110.855041,0,110000.000000,10
1,1,20,3,192,30,608000.000000,1150000.000000,72110.855041,250000.000000,72110.855041,0,155000.000000,10
1,1,20,3,192,30,608000.000000,1125000.000000,72110.855041,320000.000000,72110.855041,0,190000.000000,10
1,1,20,3,192,30,608000.000000,960000.000000,72110.855041,167000.000000,72110.855041,0,110000.000000,10
1,1,20,3,192,30,608000.000000,1538000.000000,72110.855041,304000.000000,72110.855041,0,171000.000000,10
1,1,20,3,192,30,608000.000000,897000.000000,72110.855041,178000.000000,72110.855041,0,110000.000000,10
1,0,30,8,318,30,1011000.000000,1964000.000000,109054.660995,112644000.000000,104598.952745,50,112533000.000000,229896
1,0,30,8,318,30,1011000.000000,1965000.000000,109054.660995,100500000.000000,104598.952745,50,100397000.000000,229896
1,0,30,8,318,30,1011000.000000,1963000.000000,109054.660995,101387000.000000,104598.952745,50,101297000.000000,229896
1,0,30,8,318,30,1011000.000000,1963000.000000,109054.660995,102596000.000000,104598.952745,50,102483000.000000,229896
1,0,30,8,318,30,1011000.000000,1974000.000000,109054.660995,99600000.000000,104598.952745,50,99514000.000000,229896
1,0,30,8,318,30,1011000.000000,1962000.000000,109054.660995,100152000.000000,104598.952745,50,100059000.000000,229896
1,0,30,8,318,30,1011000.000000,2009000.000000,109054.660995,100237000.000000,104598.952745,50,100119000.000000,229896
1,0,30,8,318,30,1011000.000000,2067000.000000,109054.660995,101810000.000000,104598.952745,50,101614000.000000,229896
1,0,30,8,318,30,1011000.000000,1965000.000000,109054.660995,100846000.000000,104598.952745,50,100752000.000000,229896
1,0,30,8,318,30,1011000.000000,1964000.000000,109054.660995,99393000.000000,104598.952745,50,99309000.000000,229896
1,1,30,8,318,30,975000.000000,1967000.000000,109054.660995,363000.000000,109054.660995,0,280000.000000,13
1,1,30,8,318,30,975000.000000,2081000.000000,109054.660995,496000.000000,109054.660995,0,394000.000000,13
1,1,30,8,318,30,975000.000000,2108000.000000,109054.660995,463000.000000,109054.660995,0,327000.000000,13
1,1,30,8,318,30,975000.000000,2232000.000000,109054.660995,359000.000000,109054.660995,0,279000.000000,13
1,1,30,8,318,30,975000.000000,1962000.000000,109054.660995,349000.000000,109054.660995,0,279000.000000,13
1,1,30,8,318,30,975000.000000,1964000.000000,109054.660995,348000.000000,109054.660995,0,279000.000000,13
1,1,30,8,318,30,975000.000000,1959000.000000,109054.660995,348000.000000,109054.660995,0,279000.000000,13
1,1,30,8,318,30,975000.000000,1960000.000000,109054.660995,348000.000000,109054.660995,0,279000.000000,13
1,1,30,8,318,30,975000.000000,1978000.000000,109054.660995,381000.000000,109054.660995,0,287000.000000,13
1,1,30,8,318,30,975000.000000,2014000.000000,109054.660995,361000.000000,109054.660995,0,282000.000000,13
1,0,30,8,248,30,784000.000000,1218000.000000,111804.417727,42387000.000000,106378.157335,29,42292000.000000,88838
1,0,30,8,248,30,784000.000000,1660000.000000,111804.417727,43275000.000000,106378.157335,29,43121000.000000,88838
1,0,30,8,248,30,784000.000000,1222000.000000,111804.417727,38795000.000000,106378.157335,29,38719000.000000,88838
1,0,30,8,248,30,784000.000000,1215000.000000,111804.417727,38910000.000000,106378.157335,29,38837000.000000,88838
1,0,30,8,248,30,784000.000000,1217000.000000,111804.417727,39143000.000000,106378.157335,29,39068000.000000,88838
1,0,30,8,248,30,784000.000000,1214000.000000,111804.417727,38656000.000000,106378.157335,29,38589000.000000,88838
1,0,30,8,248,30,784000.000000,1217000.000000,111804.417727,41405000.000000,106378.157335,29,41335000.000000,88838
1,0,30,8,248,30,784000.000000,1216000.000000,111804.417727,39173000.000000,106378.157335,29,39104000.000000,88838
1,0,30,8,248,30,784000.000000,1213000.000000,111804.417727,42008000.000000,106378.157335,29,41927000.000000,88838
1,0,30,8,248,30,784000.000000,1397000.000000,111804.417727,39441000.000000,106378.157335,29,39360000.000000,88838
1,1,30,8,248,30,787000.000000,1217000.000000,111804.417727,272000.000000,111804.417727,0,198000.000000,17
1,1,30,8,248,30,787000.000000,1213000.000000,111804.417727,268000.000000,111804.417727,0,200000.000000,17
1,1,30,8,248,30,787000.000000,1211000.000000,111804.417727,263000.000000,111804.417727,0,198000.000000,17
1,1,30,8,248,30,787000.000000,1254000.000000,111804.417727,264000.000000,111804.417727,0,199000.000000,17
1,1,30,8,248,30,787000.000000,1214000.000000,111804.417727,262000.000000,111804.417727,0,200000.000000,17
1,1,30,8,248,30,787000.000000,1211000.000000,111804.417727,260000.000000,111804.417727,0,198000.000000,17
1,1,30,8,248,30,787000.000000,1211000.000000,111804.417727,260000.000000,111804.417727,0,198000.000000,17
1,1,30,8,248,30,787000.000000,1213000.000000,111804.417727,261000.000000,111804.417727,0,199000.000000,17
1,1,30,8,248,30,787000.000000,1212000.000000,111804.417727,260000.000000,111804.417727,0,198000.000000,17
1,1,30,8,248,30,787000.000000,1214000.000000,111804.417727,261000.000000,111804.417727,0,199000.000000,17
1,0,30,8,260,30,876000.000000,1384000.000000,105890.642095,38771000.000000,102974.222571,22,38529000.000000,78557
1,0,30,8,260,30,876000.000000,1317000.000000,105890.642095,36975000.000000,102974.222571,22,36887000.000000,78557
1,0,30,8,260,30,876000.000000,1514000.000000,105890.642095,34653000.000000,102974.222571,22,34574000.000000,78557
1,0,30,8,260,30,876000.000000,1318000.000000,105890.642095,34381000.000000,102974.222571,22,34312000.000000,78557
1,0,30,8,260,30,876000.000000,1315000.000000,105890.642095,34098000.000000,102974.222571,22,34003000.000000,78557
1,0,30,8,260,30,876000.000000,1317000.000000,105890.642095,34597000.000000,102974.222571,22,34516000.000000,78557
1,0,30,8,260,30,876000.000000,1317000.000000,105890.642095,34047000.000000,102974.222571,22,33978000.000000,78557
1,0,30,8,260,30,876000.000000,1315000.000000,105890.642095,34043000.000000,102974.222571,22,33977000.000000,78557
1,0,30,8,260,30,876000.000000,1315000.000000,105890.642095,37218000.000000,102974.222571,22,37145000.000000,78557
1,0,30,8,260,30,876000.000000,1317000.000000,105890.642095,36087000.000000,102974.222571,22,35993000.000000,78557
1,1,30,8,260,30,812000.000000,1320000.000000,105890.642095,289000.000000,105890.642095,0,211000.000000,19
1,1,30,8,260,30,812000.000000,1315000.000000,105890.642095,278000.000000,105890.642095,0,211000.000000,19
1,1,30,8,260,30,812000.000000,1314000.000000,105890.642095,274000.000000,105890.642095,0,211000.000000,19
1,1,30,8,260,30,812000.000000,1319000.000000,105890.642095,276000.000000,105890.642095,0,211000.000000,19
1,1,30,8,260,30,812000.000000,1314000.000000,105890.642095,274000.000000,105890.642095,0,211000.000000,19
