opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom
1,1,20,7,228,30,640000.000000,1014000.000000,16050.223280,420000.000000,15585.238225,2,349000.000000,18
1,1,20,7,228,30,640000.000000,1011000.000000,16050.223280,413000.000000,15585.238225,2,348000.000000,18
1,1,20,7,228,30,640000.000000,1008000.000000,16050.223280,406000.000000,15585.238225,2,348000.000000,18
1,1,20,7,228,30,640000.000000,1143000.000000,16050.223280,418000.000000,15585.238225,2,349000.000000,18
1,1,20,7,228,30,640000.000000,1014000.000000,16050.223280,409000.000000,15585.238225,2,348000.000000,18
1,1,20,7,228,30,640000.000000,1036000.000000,16050.223280,408000.000000,15585.238225,2,347000.000000,18
1,1,20,7,228,30,640000.000000,1008000.000000,16050.223280,406000.000000,15585.238225,2,348000.000000,18
1,1,20,7,228,30,640000.000000,1010000.000000,16050.223280,405000.000000,15585.238225,2,349000.000000,18
1,1,20,7,228,30,640000.000000,1015000.000000,16050.223280,406000.000000,15585.238225,2,348000.000000,18
1,1,20,7,228,30,640000.000000,1114000.000000,16050.223280,413000.000000,15585.238225,2,349000.000000,18
1,0,30,7,302,30,851000.000000,1764000.000000,22007.904325,120238000.000000,20265.129736,54,120104000.000000,254939
1,0,30,7,302,30,851000.000000,1760000.000000,22007.904325,114822000.000000,20265.129736,54,114721000.000000,254939
1,0,30,7,302,30,851000.000000,1765000.000000,22007.904325,119428000.000000,20265.129736,54,119313000.000000,254939
1,0,30,7,302,30,851000.000000,2029000.000000,22007.904325,124204000.000000,20265.129736,54,124084000.000000,254939
1,0,30,7,302,30,851000.000000,1763000.000000,22007.904325,122099000.000000,20265.129736,54,122009000.000000,254939
1,0,30,7,302,30,851000.000000,1757000.000000,22007.904325,121197000.000000,20265.129736,54,121110000.000000,254939
1,0,30,7,302,30,851000.000000,1765000.000000,22007.904325,113335000.000000,20265.129736,54,113247000.000000,254939
1,0,30,7,302,30,851000.000000,1760000.000000,22007.904325,110997000.000000,20265.129736,54,110915000.000000,254939
1,0,30,7,302,30,851000.000000,1762000.000000,22007.904325,114479000.000000,20265.129736,54,114381000.000000,254939
1,0,30,7,302,30,851000.000000,1855000.000000,22007.904325,124710000.000000,20265.129736,54,124614000.000000,254939
1,1,30,7,302,30,873000.000000,1760000.000000,22007.904325,593000.000000,21984.477374,1,513000.000000,22
1,1,30,7,302,30,873000.000000,1758000.000000,22007.904325,587000.000000,21984.477374,1,513000.000000,22
1,1,30,7,302,30,873000.000000,1931000.000000,22007.904325,774000.000000,21984.477374,1,607000.000000,22
1,1,30,7,302,30,873000.000000,2027000.000000,22007.904325,890000.000000,21984.477374,1,707000.000000,22
1,1,30,7,302,30,873000.000000,1918000.000000,22007.904325,600000.000000,21984.477374,1,517000.000000,22
1,1,30,7,302,30,873000.000000,1764000.000000,22007.904325,582000.000000,21984.477374,1,512000.000000,22
1,1,30,7,302,30,873000.000000,1761000.000000,22007.904325,581000.000000,21984.477374,1,513000.000000,22
1,1,30,7,302,30,873000.000000,1757000.000000,22007.904325,583000.000000,21984.477374,1,513000.000000,22
1,1,30,7,302,30,873000.000000,1763000.000000,22007.904325,647000.000000,21984.477374,1,541000.000000,22
1,1,30,7,302,30,873000.000000,1834000.000000,22007.904325,1291000.000000,21984.477374,1,1199000.000000,22
1,0,30,8,268,30,824000.000000,1523000.000000,19308.897505,51791000.000000,18910.664364,25,51623000.000000,107247
1,0,30,8,268,30,824000.000000,1396000.000000,19308.897505,54803000.000000,18910.664364,25,54711000.000000,107247
1,0,30,8,268,30,824000.000000,1591000.000000,19308.897505,47060000.000000,18910.664364,25,46965000.000000,107247
1,0,30,8,268,30,824000.000000,1395000.000000,19308.897505,47757000.000000,18910.664364,25,47667000.000000,107247
1,0,30,8,268,30,824000.000000,1395000.000000,19308.897505,49793000.000000,18910.664364,25,49713000.000000,107247
1,0,30,8,268,30,824000.000000,1393000.000000,19308.897505,51735000.000000,18910.664364,25,51641000.000000,107247
1,0,30,8,268,30,824000.000000,1493000.000000,19308.897505,46410000.000000,18910.664364,25,46332000.000000,107247
1,0,30,8,268,30,824000.000000,1394000.000000,19308.897505,51492000.000000,18910.664364,25,51405000.000000,107247
1,0,30,8,268,30,824000.000000,1396000.000000,19308.897505,48214000.000000,18910.664364,25,48133000.000000,107247
1,0,30,8,268,30,824000.000000,1392000.000000,19308.897505,48232000.000000,18910.664364,25,48150000.000000,107247
1,1,30,8,268,30,770000.000000,1396000.000000,19308.897505,294000.000000,19308.897505,0,218000.000000,10
1,1,30,8,268,30,770000.000000,1394000.000000,19308.897505,288000.000000,19308.897505,0,218000.000000,10
1,1,30,8,268,30,770000.000000,1507000.000000,19308.897505,289000.000000,19308.897505,0,218000.000000,10
1,1,30,8,268,30,770000.000000,1758000.000000,19308.897505,299000.000000,19308.897505,0,219000.000000,10
1,1,30,8,268,30,770000.000000,1816000.000000,19308.897505,300000.000000,19308.897505,0,219000.000000,10
1,1,30,8,268,30,770000.000000,1568000.000000,19308.897505,303000.000000,19308.897505,0,218000.000000,10
1,1,30,8,268,30,770000.000000,1397000.000000,19308.897505,283000.000000,19308.897505,0,217000.000000,10
1,1,30,8,268,30,770000.000000,1393000.000000,19308.897505,283000.000000,19308.897505,0,218000.000000,10
1,1,30,8,268,30,770000.000000,1393000.000000,19308.897505,282000.000000,19308.897505,0,217000.000000,10
1,1,30,8,268,30,770000.000000,1394000.000000,19308.897505,281000.000000,19308.897505,0,218000.000000,10
1,0,30,7,308,30,972000.000000,1869000.000000,21152.304396,180021000.000000,18902.371150,93,179259000.000000,396204
1,0,30,7,308,30,972000.000000,1834000.000000,21152.304396,182375000.000000,18902.371150,93,182264000.000000,396204
1,0,30,7,308,30,972000.000000,1838000.000000,21152.304396,182915000.000000,18902.371150,93,182784000.000000,396204
1,0,30,7,308,30,972000.000000,2048000.000000,21152.304396,180739000.000000,18902.371150,93,180635000.000000,396204
1,0,30,7,308,30,972000.000000,2066000.000000,21152.304396,182713000.000000,18902.371150,93,182610000.000000,396204
1,0,30,7,308,30,972000.000000,1837000.000000,21152.304396,178460000.000000,18902.371150,93,178371000.000000,396204
1,0,30,7,308,30,972000.000000,1832000.000000,21152.304396,187856000.000000,18902.371150,93,187723000.000000,396204
1,0,30,7,308,30,972000.000000,2729000.000000,21152.304396,185657000.000000,18902.371150,93,185551000.000000,396204
1,0,30,7,308,30,972000.000000,1834000.000000,21152.304396,189970000.000000,18902.371150,93,189874000.000000,396204
1,0,30,7,308,30,972000.000000,1834000.000000,21152.304396,183997000.000000,18902.371150,93,183892000.000000,396204
1,1,30,7,308,30,867000.000000,1834000.000000,21152.304396,347000.000000,21152.304396,0,267000.000000,13
1,1,30,7,308,30,867000.000000,1840000.000000,21152.304396,345000.000000,21152.304396,0,266000.000000,13
1,1,30,7,308,30,867000.000000,1890000.000000,21152.304396,338000.000000,21152.304396,0,267000.000000,13
1,1,30,7,308,30,867000.000000,1835000.000000,21152.304396,337000.000000,21152.304396,0,266000.000000,13
1,1,30,7,308,30,867000.000000,1833000.000000,21152.304396,335000.000000,21152.304396,0,266000.000000,13
