opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom,largo
1,0,10,4,44,30,923000.000000,53000.000000,8053.944812,446000.000000,7114.642349,6,421000.000000,946,31
1,0,10,4,44,30,923000.000000,50000.000000,8053.944812,434000.000000,7114.642349,6,409000.000000,946,31
1,0,10,4,44,30,923000.000000,49000.000000,8053.944812,434000.000000,7114.642349,6,411000.000000,946,31
1,0,10,4,44,30,923000.000000,50000.000000,8053.944812,433000.000000,7114.642349,6,410000.000000,946,31
1,0,10,4,44,30,923000.000000,49000.000000,8053.944812,433000.000000,7114.642349,6,410000.000000,946,31
1,0,10,4,44,30,923000.000000,50000.000000,8053.944812,480000.000000,7114.642349,6,455000.000000,946,31
1,0,10,4,44,30,923000.000000,51000.000000,8053.944812,434000.000000,7114.642349,6,410000.000000,946,31
1,0,10,4,44,30,923000.000000,49000.000000,8053.944812,433000.000000,7114.642349,6,411000.000000,946,31
1,0,10,4,44,30,923000.000000,49000.000000,8053.944812,433000.000000,7114.642349,6,410000.000000,946,31
1,1,10,4,44,30,153000.000000,55000.000000,8053.944812,40000.000000,8053.944812,0,13000.000000,4,31
1,1,10,4,44,30,153000.000000,51000.000000,8053.944812,38000.000000,8053.944812,0,11000.000000,4,31
1,1,10,4,44,30,153000.000000,49000.000000,8053.944812,33000.000000,8053.944812,0,12000.000000,4,31
1,1,10,4,44,30,153000.000000,49000.000000,8053.944812,33000.000000,8053.944812,0,11000.000000,4,31
1,1,10,4,44,30,153000.000000,49000.000000,8053.944812,33000.000000,8053.944812,0,11000.000000,4,31
1,1,10,4,44,30,153000.000000,49000.000000,8053.944812,34000.000000,8053.944812,0,12000.000000,4,31
1,1,10,4,44,30,153000.000000,49000.000000,8053.944812,33000.000000,8053.944812,0,11000.000000,4,31
1,1,10,4,44,30,153000.000000,49000.000000,8053.944812,33000.000000,8053.944812,0,11000.000000,4,31
1,1,10,4,44,30,153000.000000,50000.000000,8053.944812,33000.000000,8053.944812,0,12000.000000,4,31
1,1,10,4,44,30,153000.000000,50000.000000,8053.944812,32000.000000,8053.944812,0,12000.000000,4,31
1,0,10,2,32,30,132000.000000,38000.000000,7826.152990,280000.000000,6866.791000,12,253000.000000,574,25
1,0,10,2,32,30,132000.000000,34000.000000,7826.152990,276000.000000,6866.791000,12,252000.000000,574,25
1,0,10,2,32,30,132000.000000,33000.000000,7826.152990,274000.000000,6866.791000,12,253000.000000,574,25
1,0,10,2,32,30,132000.000000,32000.000000,7826.152990,275000.000000,6866.791000,12,254000.000000,574,25
1,0,10,2,32,30,132000.000000,32000.000000,7826.152990,274000.000000,6866.791000,12,252000.000000,574,25
1,0,10,2,32,30,132000.000000,32000.000000,7826.152990,317000.000000,6866.791000,12,287000.000000,574,25
1,0,10,2,32,30,132000.000000,38000.000000,7826.152990,294000.000000,6866.791000,12,269000.000000,574,25
1,0,10,2,32,30,132000.000000,35000.000000,7826.152990,293000.000000,6866.791000,12,268000.000000,574,25
1,0,10,2,32,30,132000.000000,35000.000000,7826.152990,293000.000000,6866.791000,12,270000.000000,574,25
1,0,10,2,32,30,132000.000000,34000.000000,7826.152990,294000.000000,6866.791000,12,267000.000000,574,25
1,1,10,2,32,30,122000.000000,38000.000000,7826.152990,37000.000000,7826.152990,0,11000.000000,7,25
1,1,10,2,32,30,122000.000000,33000.000000,7826.152990,32000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,32000.000000,7826.152990,31000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,32000.000000,7826.152990,30000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,32000.000000,7826.152990,30000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,32000.000000,7826.152990,30000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,32000.000000,7826.152990,30000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,32000.000000,7826.152990,30000.000000,7826.152990,0,9000.000000,7,25
1,1,10,2,32,30,122000.000000,31000.000000,7826.152990,30000.000000,7826.152990,0,10000.000000,7,25
1,1,10,2,32,30,122000.000000,33000.000000,7826.152990,31000.000000,7826.152990,0,10000.000000,7,25
1,0,10,3,40,30,142000.000000,50000.000000,7532.809267,248000.000000,7500.378431,2,219000.000000,502,29
1,0,10,3,40,30,142000.000000,44000.000000,7532.809267,246000.000000,7500.378431,2,221000.000000,502,29
1,0,10,3,40,30,142000.000000,43000.000000,7532.809267,242000.000000,7500.378431,2,220000.000000,502,29
1,0,10,3,40,30,142000.000000,43000.000000,7532.809267,242000.000000,7500.378431,2,220000.000000,502,29
1,0,10,3,40,30,142000.000000,43000.000000,7532.809267,1949000.000000,7500.378431,2,1817000.000000,502,29
1,0,10,3,40,30,142000.000000,52000.000000,7532.809267,273000.000000,7500.378431,2,231000.000000,502,29
1,0,10,3,40,30,142000.000000,70000.000000,7532.809267,278000.000000,7500.378431,2,251000.000000,502,29
1,0,10,3,40,30,142000.000000,46000.000000,7532.809267,262000.000000,7500.378431,2,228000.000000,502,29
1,0,10,3,40,30,142000.000000,47000.000000,7532.809267,245000.000000,7500.378431,2,220000.000000,502,29
1,0,10,3,40,30,142000.000000,43000.000000,7532.809267,272000.000000,7500.378431,2,249000.000000,502,29
1,1,10,3,40,30,142000.000000,50000.000000,7532.809267,38000.000000,7532.809267,0,11000.000000,3,29
1,1,10,3,40,30,142000.000000,45000.000000,7532.809267,36000.000000,7532.809267,0,11000.000000,3,29
1,1,10,3,40,30,142000.000000,43000.000000,7532.809267,32000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,44000.000000,7532.809267,31000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,43000.000000,7532.809267,32000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,44000.000000,7532.809267,33000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,43000.000000,7532.809267,31000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,43000.000000,7532.809267,31000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,43000.000000,7532.809267,31000.000000,7532.809267,0,10000.000000,3,29
1,1,10,3,40,30,142000.000000,43000.000000,7532.809267,31000.000000,7532.809267,0,10000.000000,3,29
1,0,20,6,66,30,243000.000000,110000.000000,13241.470035,2024000.000000,12623.584290,14,1947000.000000,3656,52
1,0,20,6,66,30,243000.000000,216000.000000,13241.470035,2534000.000000,12623.584290,14,2479000.000000,3656,52
1,0,20,6,66,30,243000.000000,169000.000000,13241.470035,2015000.000000,12623.584290,14,1953000.000000,3656,52
1,0,20,6,66,30,243000.000000,108000.000000,13241.470035,1672000.000000,12623.584290,14,1637000.000000,3656,52
1,0,20,6,66,30,243000.000000,104000.000000,13241.470035,1666000.000000,12623.584290,14,1635000.000000,3656,52
1,0,20,6,66,30,243000.000000,104000.000000,13241.470035,1665000.000000,12623.584290,14,1634000.000000,3656,52
1,0,20,6,66,30,243000.000000,103000.000000,13241.470035,1665000.000000,12623.584290,14,1634000.000000,3656,52
1,0,20,6,66,30,243000.000000,104000.000000,13241.470035,1667000.000000,12623.584290,14,1634000.000000,3656,52
1,0,20,6,66,30,243000.000000,103000.000000,13241.470035,1667000.000000,12623.584290,14,1636000.000000,3656,52
1,0,20,6,66,30,243000.000000,104000.000000,13241.470035,1665000.000000,12623.584290,14,1633000.000000,3656,52
1,1,20,6,66,30,243000.000000,110000.000000,13241.470035,103000.000000,13152.212764,1,67000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,98000.000000,13152.212764,1,66000.000000,28,52
1,1,20,6,66,30,243000.000000,780000.000000,13241.470035,131000.000000,13152.212764,1,69000.000000,28,52
1,1,20,6,66,30,243000.000000,110000.000000,13241.470035,101000.000000,13152.212764,1,68000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,97000.000000,13152.212764,1,66000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,97000.000000,13152.212764,1,67000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,96000.000000,13152.212764,1,65000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,98000.000000,13152.212764,1,66000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,97000.000000,13152.212764,1,66000.000000,28,52
1,1,20,6,66,30,243000.000000,104000.000000,13241.470035,96000.000000,13152.212764,1,65000.000000,28,52
1,0,20,6,68,30,246000.000000,115000.000000,16213.989344,2444000.000000,14694.703648,29,2406000.000000,5326,53
1,0,20,6,68,30,246000.000000,110000.000000,16213.989344,2441000.000000,14694.703648,29,2406000.000000,5326,53
1,0,20,6,68,30,246000.000000,109000.000000,16213.989344,3298000.000000,14694.703648,29,3233000.000000,5326,53
1,0,20,6,68,30,246000.000000,113000.000000,16213.989344,2506000.000000,14694.703648,29,2450000.000000,5326,53
1,0,20,6,68,30,246000.000000,129000.000000,16213.989344,2807000.000000,14694.703648,29,2768000.000000,5326,53
1,0,20,6,68,30,246000.000000,126000.000000,16213.989344,2791000.000000,14694.703648,29,2752000.000000,5326,53
1,0,20,6,68,30,246000.000000,116000.000000,16213.989344,2607000.000000,14694.703648,29,2571000.000000,5326,53
1,0,20,6,68,30,246000.000000,1964000.000000,16213.989344,2594000.000000,14694.703648,29,2504000.000000,5326,53
1,0,20,6,68,30,246000.000000,113000.000000,16213.989344,3352000.000000,14694.703648,29,3284000.000000,5326,53
1,0,20,6,68,30,246000.000000,113000.000000,16213.989344,2443000.000000,14694.703648,29,2406000.000000,5326,53
1,1,20,6,68,30,245000.000000,115000.000000,16213.989344,75000.000000,16003.290393,2,40000.000000,21,53
1,1,20,6,68,30,245000.000000,111000.000000,16213.989344,72000.000000,16003.290393,2,40000.000000,21,53
1,1,20,6,68,30,245000.000000,108000.000000,16213.989344,70000.000000,16003.290393,2,40000.000000,21,53
1,1,20,6,68,30,245000.000000,109000.000000,16213.989344,69000.000000,16003.290393,2,39000.000000,21,53
1,1,20,6,68,30,245000.000000,109000.000000,16213.989344,69000.000000,16003.290393,2,39000.000000,21,53
1,1,20,6,68,30,245000.000000,108000.000000,16213.989344,94000.000000,16003.290393,2,46000.000000,21,53
1,1,20,6,68,30,245000.000000,180000.000000,16213.989344,154000.000000,16003.290393,2,39000.000000,21,53
1,1,20,6,68,30,245000.000000,192000.000000,16213.989344,78000.000000,16003.290393,2,39000.000000,21,53
1,1,20,6,68,30,245000.000000,172000.000000,16213.989344,78000.000000,16003.290393,2,39000.000000,21,53
1,1,20,6,68,30,245000.000000,111000.000000,16213.989344,71000.000000,16003.290393,2,39000.000000,21,53
1,0,20,7,82,30,280000.000000,158000.000000,13105.998792,6233000.000000,11745.087026,35,6193000.000000,14037,60
1,0,20,7,82,30,280000.000000,153000.000000,13105.998792,6237000.000000,11745.087026,35,6202000.000000,14037,60
1,0,20,7,82,30,280000.000000,152000.000000,13105.998792,6235000.000000,11745.087026,35,6201000.000000,14037,60
1,0,20,7,82,30,280000.000000,153000.000000,13105.998792,8845000.000000,11745.087026,35,8792000.000000,14037,60
1,0,20,7,82,30,280000.000000,156000.000000,13105.998792,6238000.000000,11745.087026,35,6201000.000000,14037,60
1,0,20,7,82,30,280000.000000,153000.000000,13105.998792,6849000.000000,11745.087026,35,6740000.000000,14037,60
1,0,20,7,82,30,280000.000000,226000.000000,13105.998792,6299000.000000,11745.087026,35,6259000.000000,14037,60
1,0,20,7,82,30,280000.000000,154000.000000,13105.998792,6233000.000000,11745.087026,35,6197000.000000,14037,60
1,0,20,7,82,30,280000.000000,152000.000000,13105.998792,6239000.000000,11745.087026,35,6201000.000000,14037,60
1,0,20,7,82,30,280000.000000,154000.000000,13105.998792,6251000.000000,11745.087026,35,6217000.000000,14037,60
1,1,20,7,82,30,277000.000000,159000.000000,13105.998792,140000.000000,13022.491878,2,102000.000000,43,60
1,1,20,7,82,30,277000.000000,154000.000000,13105.998792,135000.000000,13022.491878,2,102000.000000,43,60
1,1,20,7,82,30,277000.000000,153000.000000,13105.998792,134000.000000,13022.491878,2,102000.000000,43,60
1,1,20,7,82,30,277000.000000,152000.000000,13105.998792,134000.000000,13022.491878,2,101000.000000,43,60
1,1,20,7,82,30,277000.000000,152000.000000,13105.998792,134000.000000,13022.491878,2,102000.000000,43,60
1,1,20,7,82,30,277000.000000,152000.000000,13105.998792,133000.000000,13022.491878,2,101000.000000,43,60
1,1,20,7,82,30,277000.000000,153000.000000,13105.998792,134000.000000,13022.491878,2,101000.000000,43,60
1,1,20,7,82,30,277000.000000,152000.000000,13105.998792,134000.000000,13022.491878,2,102000.000000,43,60
1,1,20,7,82,30,277000.000000,153000.000000,13105.998792,133000.000000,13022.491878,2,102000.000000,43,60
1,1,20,7,82,30,277000.000000,152000.000000,13105.998792,133000.000000,13022.491878,2,102000.000000,43,60
1,0,20,6,66,30,244000.000000,107000.000000,11367.651277,767000.000000,10684.558018,8,729000.000000,1631,51
1,0,20,6,66,30,244000.000000,103000.000000,11367.651277,761000.000000,10684.558018,8,728000.000000,1631,51
1,0,20,6,66,30,244000.000000,102000.000000,11367.651277,760000.000000,10684.558018,8,730000.000000,1631,51
1,0,20,6,66,30,244000.000000,101000.000000,11367.651277,759000.000000,10684.558018,8,730000.000000,1631,51
1,0,20,6,66,30,244000.000000,100000.000000,11367.651277,759000.000000,10684.558018,8,729000.000000,1631,51
1,0,20,6,66,30,244000.000000,100000.000000,11367.651277,758000.000000,10684.558018,8,727000.000000,1631,51
1,0,20,6,66,30,244000.000000,100000.000000,11367.651277,760000.000000,10684.558018,8,730000.000000,1631,51
1,0,20,6,66,30,244000.000000,101000.000000,11367.651277,759000.000000,10684.558018,8,729000.000000,1631,51
1,0,20,6,66,30,244000.000000,100000.000000,11367.651277,759000.000000,10684.558018,8,728000.000000,1631,51
1,0,20,6,66,30,244000.000000,100000.000000,11367.651277,759000.000000,10684.558018,8,729000.000000,1631,51
1,1,20,6,66,30,239000.000000,107000.000000,11367.651277,72000.000000,11342.568777,2,36000.000000,19,51
1,1,20,6,66,30,239000.000000,102000.000000,11367.651277,67000.000000,11342.568777,2,37000.000000,19,51
1,1,20,6,66,30,239000.000000,101000.000000,11367.651277,67000.000000,11342.568777,2,37000.000000,19,51
1,1,20,6,66,30,239000.000000,101000.000000,11367.651277,66000.000000,11342.568777,2,37000.000000,19,51
1,1,20,6,66,30,239000.000000,101000.000000,11367.651277,65000.000000,11342.568777,2,36000.000000,19,51
1,1,20,6,66,30,239000.000000,101000.000000,11367.651277,65000.000000,11342.568777,2,37000.000000,19,51
1,1,20,6,66,30,239000.000000,100000.000000,11367.651277,66000.000000,11342.568777,2,36000.000000,19,51
1,1,20,6,66,30,239000.000000,102000.000000,11367.651277,65000.000000,11342.568777,2,37000.000000,19,51
1,1,20,6,66,30,239000.000000,100000.000000,11367.651277,66000.000000,11342.568777,2,36000.000000,19,51
1,1,20,6,66,30,239000.000000,102000.000000,11367.651277,66000.000000,11342.568777,2,37000.000000,19,51
1,0,20,5,74,30,262000.000000,132000.000000,11834.703287,2706000.000000,10573.710319,27,2639000.000000,4547,56
1,0,20,5,74,30,262000.000000,131000.000000,11834.703287,2048000.000000,10573.710319,27,2009000.000000,4547,56
1,0,20,5,74,30,262000.000000,127000.000000,11834.703287,2039000.000000,10573.710319,27,2006000.000000,4547,56
1,0,20,5,74,30,262000.000000,127000.000000,11834.703287,2091000.000000,10573.710319,27,2039000.000000,4547,56
1,0,20,5,74,30,262000.000000,128000.000000,11834.703287,2049000.000000,10573.710319,27,2006000.000000,4547,56
1,0,20,5,74,30,262000.000000,223000.000000,11834.703287,2707000.000000,10573.710319,27,2632000.000000,4547,56
1,0,20,5,74,30,262000.000000,131000.000000,11834.703287,2042000.000000,10573.710319,27,2006000.000000,4547,56
1,0,20,5,74,30,262000.000000,127000.000000,11834.703287,2042000.000000,10573.710319,27,2006000.000000,4547,56
1,0,20,5,74,30,262000.000000,127000.000000,11834.703287,2039000.000000,10573.710319,27,2002000.000000,4547,56
1,0,20,5,74,30,262000.000000,126000.000000,11834.703287,2038000.000000,10573.710319,27,2005000.000000,4547,56
1,1,20,5,74,30,260000.000000,133000.000000,11834.703287,189000.000000,11327.627413,5,153000.000000,62,56
1,1,20,5,74,30,260000.000000,127000.000000,11834.703287,185000.000000,11327.627413,5,151000.000000,62,56
1,1,20,5,74,30,260000.000000,126000.000000,11834.703287,184000.000000,11327.627413,5,152000.000000,62,56
1,1,20,5,74,30,260000.000000,126000.000000,11834.703287,208000.000000,11327.627413,5,174000.000000,62,56
1,1,20,5,74,30,260000.000000,140000.000000,11834.703287,216000.000000,11327.627413,5,160000.000000,62,56
1,1,20,5,74,30,260000.000000,134000.000000,11834.703287,248000.000000,11327.627413,5,182000.000000,62,56
1,1,20,5,74,30,260000.000000,131000.000000,11834.703287,227000.000000,11327.627413,5,153000.000000,62,56
1,1,20,5,74,30,260000.000000,128000.000000,11834.703287,184000.000000,11327.627413,5,151000.000000,62,56
1,1,20,5,74,30,260000.000000,127000.000000,11834.703287,185000.000000,11327.627413,5,150000.000000,62,56
1,1,20,5,74,30,260000.000000,126000.000000,11834.703287,199000.000000,11327.627413,5,152000.000000,62,56
1,0,30,7,100,30,355000.000000,226000.000000,20096.644212,5314000.000000,18668.395446,25,5211000.000000,9987,79
1,0,30,7,100,30,355000.000000,245000.000000,20096.644212,4626000.000000,18668.395446,25,4575000.000000,9987,79
1,0,30,7,100,30,355000.000000,223000.000000,20096.644212,4555000.000000,18668.395446,25,4511000.000000,9987,79
1,0,30,7,100,30,355000.000000,220000.000000,20096.644212,4591000.000000,18668.395446,25,4525000.000000,9987,79
1,0,30,7,100,30,355000.000000,225000.000000,20096.644212,4568000.000000,18668.395446,25,4511000.000000,9987,79
1,0,30,7,100,30,355000.000000,225000.000000,20096.644212,6569000.000000,18668.395446,25,6436000.000000,9987,79
1,0,30,7,100,30,355000.000000,240000.000000,20096.644212,5362000.000000,18668.395446,25,5294000.000000,9987,79
1,0,30,7,100,30,355000.000000,226000.000000,20096.644212,4618000.000000,18668.395446,25,4547000.000000,9987,79
1,0,30,7,100,30,355000.000000,223000.000000,20096.644212,4559000.000000,18668.395446,25,4514000.000000,9987,79
1,0,30,7,100,30,355000.000000,220000.000000,20096.644212,5390000.000000,18668.395446,25,5303000.000000,9987,79
1,1,30,7,100,30,354000.000000,226000.000000,20096.644212,210000.000000,19600.793032,3,160000.000000,89,79
1,1,30,7,100,30,354000.000000,222000.000000,20096.644212,200000.000000,19600.793032,3,159000.000000,89,79
1,1,30,7,100,30,354000.000000,220000.000000,20096.644212,201000.000000,19600.793032,3,159000.000000,89,79
1,1,30,7,100,30,354000.000000,219000.000000,20096.644212,200000.000000,19600.793032,3,160000.000000,89,79
1,1,30,7,100,30,354000.000000,220000.000000,20096.644212,200000.000000,19600.793032,3,159000.000000,89,79
1,1,30,7,100,30,354000.000000,219000.000000,20096.644212,199000.000000,19600.793032,3,160000.000000,89,79
1,1,30,7,100,30,354000.000000,220000.000000,20096.644212,198000.000000,19600.793032,3,158000.000000,89,79
1,1,30,7,100,30,354000.000000,219000.000000,20096.644212,199000.000000,19600.793032,3,160000.000000,89,79
1,1,30,7,100,30,354000.000000,220000.000000,20096.644212,199000.000000,19600.793032,3,159000.000000,89,79
1,1,30,7,100,30,354000.000000,223000.000000,20096.644212,321000.000000,19600.793032,3,244000.000000,89,79
1,0,30,8,116,30,399000.000000,288000.000000,17955.414248,12138000.000000,16250.312259,42,12077000.000000,26810,86
1,0,30,8,116,30,399000.000000,287000.000000,17955.414248,14791000.000000,16250.312259,42,14714000.000000,26810,86
1,0,30,8,116,30,399000.000000,340000.000000,17955.414248,12711000.000000,16250.312259,42,12653000.000000,26810,86
1,0,30,8,116,30,399000.000000,283000.000000,17955.414248,13201000.000000,16250.312259,42,13133000.000000,26810,86
1,0,30,8,116,30,399000.000000,286000.000000,17955.414248,12061000.000000,16250.312259,42,12008000.000000,26810,86
1,0,30,8,116,30,399000.000000,282000.000000,17955.414248,12053000.000000,16250.312259,42,12008000.000000,26810,86
1,0,30,8,116,30,399000.000000,282000.000000,17955.414248,12099000.000000,16250.312259,42,12025000.000000,26810,86
1,0,30,8,116,30,399000.000000,288000.000000,17955.414248,15105000.000000,16250.312259,42,15039000.000000,26810,86
1,0,30,8,116,30,399000.000000,305000.000000,17955.414248,12108000.000000,16250.312259,42,12055000.000000,26810,86
1,0,30,8,116,30,399000.000000,283000.000000,17955.414248,12055000.000000,16250.312259,42,12007000.000000,26810,86
1,1,30,8,116,30,398000.000000,287000.000000,17955.414248,375000.000000,17834.218551,3,322000.000000,158,86
1,1,30,8,116,30,398000.000000,285000.000000,17955.414248,365000.000000,17834.218551,3,321000.000000,158,86
1,1,30,8,116,30,398000.000000,282000.000000,17955.414248,363000.000000,17834.218551,3,321000.000000,158,86
1,1,30,8,116,30,398000.000000,281000.000000,17955.414248,365000.000000,17834.218551,3,323000.000000,158,86
1,1,30,8,116,30,398000.000000,281000.000000,17955.414248,363000.000000,17834.218551,3,323000.000000,158,86
1,1,30,8,116,30,398000.000000,281000.000000,17955.414248,363000.000000,17834.218551,3,322000.000000,158,86
1,1,30,8,116,30,398000.000000,332000.000000,17955.414248,368000.000000,17834.218551,3,320000.000000,158,86
1,1,30,8,116,30,398000.000000,285000.000000,17955.414248,583000.000000,17834.218551,3,439000.000000,158,86
1,1,30,8,116,30,398000.000000,428000.000000,17955.414248,371000.000000,17834.218551,3,321000.000000,158,86
1,1,30,8,116,30,398000.000000,284000.000000,17955.414248,516000.000000,17834.218551,3,413000.000000,158,86
1,0,30,7,98,30,511000.000000,220000.000000,19713.336872,4853000.000000,18649.720268,21,4800000.000000,10564,78
1,0,30,7,98,30,511000.000000,214000.000000,19713.336872,4903000.000000,18649.720268,21,4855000.000000,10564,78
1,0,30,7,98,30,511000.000000,215000.000000,19713.336872,6639000.000000,18649.720268,21,6564000.000000,10564,78
1,0,30,7,98,30,511000.000000,233000.000000,19713.336872,5564000.000000,18649.720268,21,5484000.000000,10564,78
1,0,30,7,98,30,511000.000000,217000.000000,19713.336872,4872000.000000,18649.720268,21,4813000.000000,10564,78
1,0,30,7,98,30,511000.000000,215000.000000,19713.336872,4854000.000000,18649.720268,21,4803000.000000,10564,78
1,0,30,7,98,30,511000.000000,213000.000000,19713.336872,5552000.000000,18649.720268,21,5492000.000000,10564,78
1,0,30,7,98,30,511000.000000,218000.000000,19713.336872,4890000.000000,18649.720268,21,4839000.000000,10564,78
1,0,30,7,98,30,511000.000000,215000.000000,19713.336872,4848000.000000,18649.720268,21,4805000.000000,10564,78
1,0,30,7,98,30,511000.000000,212000.000000,19713.336872,5633000.000000,18649.720268,21,5570000.000000,10564,78
