gimnasios,pokeparadas,mochila,tiempo,distancia_original,distancia_final,cantidad_de_mejoras,iteraciones,gim_sacados
100,180,5,5.82876e+09,53618.2,39434.4,1,50,5
100,202,5,8.45486e+09,57047.2,42475,4,50,5
100,190,5,6.07946e+09,62542.7,43883.5,2,50,5
100,200,5,6.93033e+09,54577.5,41912.8,2,50,5
100,212,5,7.87991e+09,59297.3,44668.3,4,50,5
110,234,5,1.21735e+10,62899.7,44067.1,2,50,5
110,220,5,9.63784e+09,54805.2,43003.7,2,50,5
110,222,5,8.51647e+09,68732.6,50457.9,3,50,5
110,234,5,1.23927e+10,65025.5,43493.5,4,50,5
110,224,5,9.33812e+09,64034,46785.9,4,50,5
120,244,5,1.33905e+10,69571.2,48695.2,3,50,5
120,234,5,1.23421e+10,72195.7,52224.8,2,50,5
120,230,5,1.22479e+10,71463.1,48963.7,2,50,5
120,246,5,1.2295e+10,66235.1,49528.1,3,50,5
120,246,5,1.17966e+10,66487.2,50688.2,3,50,5
130,250,5,1.45275e+10,73106,51349.2,3,50,5
130,248,5,1.5051e+10,75950.9,50942.4,1,50,5
130,260,5,1.53623e+10,70738.8,52593.2,3,50,5
130,274,5,2.00572e+10,71483,50735.7,4,50,5
130,262,5,1.54169e+10,73132.9,56178.4,3,50,5
140,292,5,2.23977e+10,80295,52050,3,50,5
140,294,5,2.25386e+10,75641.1,56295.5,4,50,5
140,282,5,2.07822e+10,77612,57025.8,6,50,5
140,272,5,2.04259e+10,74882.8,53485.7,2,50,5
140,284,5,2.21103e+10,72571.4,52983.8,3,50,5
10,20,5,1.212e+06,5928.23,5928.23,0,5,10
10,22,5,1.214e+06,7332.09,5563.75,1,5,10
10,20,5,1.174e+06,5625.38,5625.38,0,5,10
10,26,5,1.837e+06,6751.18,6751.18,0,5,10
10,20,5,1.227e+06,8128.46,6594.87,1,5,10
20,42,5,5.817e+06,13523.3,9798.63,1,5,10
20,44,5,7.687e+06,11953.4,10565.1,1,5,10
20,40,5,3.204e+06,12509.2,11416.9,1,5,10
20,50,5,7.943e+06,11792.3,9764.46,1,5,10
20,40,5,9.331e+06,13564.7,10901.7,1,5,10
30,54,5,1.1898e+07,18338,14634.2,1,5,10
30,56,5,9.204e+06,20312.1,13963.6,1,5,10
30,56,5,1.2764e+07,16564.6,16330.5,1,5,10
30,64,5,1.4377e+07,18780,15409.8,1,5,10
30,62,5,2.0312e+07,18481.6,15299,1,5,10
40,80,5,4.1679e+07,24961.3,17797.4,1,5,10
40,80,5,2.8812e+07,24878.7,19069.5,1,5,10
40,82,5,3.7223e+07,23313.5,20783.7,1,5,10
40,70,5,4.2363e+07,23393.3,19095.6,1,5,10
40,82,5,4.668e+07,21875.4,18853.8,1,5,10
50,110,5,1.09274e+08,31067.3,25052.8,1,5,10
50,98,5,8.5715e+07,29183.9,21792.3,1,5,10
50,92,5,6.5212e+07,27321.5,20883.5,1,5,10
50,110,5,9.6365e+07,31727.4,22356.6,1,5,10
50,96,5,7.0255e+07,30804.4,28086.7,1,5,10
60,136,5,2.08667e+08,39283.2,28235.3,1,5,10
60,124,5,1.4198e+08,34991.4,24597.8,1,5,10
60,128,5,2.75371e+08,37825.4,28624.2,1,5,10
60,114,5,1.12391e+08,33407.8,30099.3,1,5,10
60,124,5,1.3526e+08,35988,30676.4,1,5,10
70,140,5,2.19608e+08,38758.4,29728.9,1,5,10
70,138,5,2.24165e+08,36581,31041.3,1,5,10
70,150,5,2.19427e+08,39687.1,33963,1,5,10
70,154,5,2.67723e+08,40602.4,34382.6,1,5,10
70,164,5,4.37417e+08,43652.7,34750.5,2,5,10
80,158,5,4.59078e+08,44609,35159,1,5,10
80,162,5,3.60471e+08,44942.5,35153.1,1,5,10
80,164,5,3.39333e+08,46653.5,36931.7,1,5,10
80,170,5,3.97469e+08,44838.7,37583.4,1,5,10
80,160,5,3.68314e+08,45738.6,34568.2,1,5,10
90,198,5,7.03226e+08,52172.1,44524.8,1,5,10
90,188,5,5.39554e+08,50236.2,42176.6,1,5,10
90,182,5,4.02639e+08,55493,38239,1,5,10
90,200,5,7.73855e+08,52120.1,41212.5,2,5,10
90,200,5,5.09272e+08,51130.1,43993.8,2,5,10
100,180,5,6.46309e+08,53618.2,39126,1,5,10
100,202,5,7.30871e+08,57047.2,43422.7,2,5,10
100,190,5,6.53394e+08,62542.7,45513.6,2,5,10
100,200,5,6.77494e+08,54577.5,40819.9,1,5,10
100,212,5,8.95731e+08,59297.3,48055.6,2,5,10
110,234,5,1.13447e+09,62899.7,44945.5,1,5,10
110,220,5,1.11202e+09,54805.2,44406.1,1,5,10
110,222,5,6.4284e+08,68732.6,49843.2,1,5,10
110,234,5,1.49842e+09,65025.5,48915.1,2,5,10
110,224,5,1.06795e+09,64034,48538.1,2,5,10
120,244,5,1.23646e+09,69571.2,50487.4,1,5,10
120,234,5,9.8668e+08,72195.7,56836.3,1,5,10
120,230,5,9.87358e+08,71463.1,50926.9,2,5,10
120,246,5,1.32937e+09,66235.1,50799.7,1,5,10
120,246,5,1.27729e+09,66487.2,51857,1,5,10
130,250,5,1.48573e+09,73106,48733.6,2,5,10
130,248,5,1.71228e+09,75950.9,53592.7,2,5,10
130,260,5,1.6226e+09,70738.8,55396.1,1,5,10
130,274,5,2.41357e+09,71483,53667.3,2,5,10
130,262,5,1.56216e+09,73132.9,57191.3,2,5,10
140,292,5,2.14554e+09,80295,57309.2,2,5,10
140,294,5,2.42421e+09,75641.1,55399.4,2,5,10
140,282,5,2.01502e+09,77612,58545.6,2,5,10
140,272,5,1.46092e+09,74882.8,57279.6,2,5,10
140,284,5,2.16685e+09,72571.4,53483.7,2,5,10
10,20,5,2.366e+06,5928.23,5928.23,0,10,10
10,22,5,3.678e+06,7332.09,5429.33,1,10,10
10,20,5,2.476e+06,5625.38,5445.2,1,10,10
10,26,5,3.943e+06,6751.18,6435.74,1,10,10
10,20,5,2.506e+06,8128.46,6006.16,1,10,10
20,42,5,1.1716e+07,13523.3,10254.3,1,10,10
20,44,5,8.72e+06,11953.4,10265.7,1,10,10
20,40,5,7.285e+06,12509.2,10471.9,1,10,10
20,50,5,1.9018e+07,11792.3,10987.2,1,10,10
20,40,5,1.6154e+07,13564.7,10818.7,1,10,10
30,54,5,3.3051e+07,18338,15383.4,1,10,10
30,56,5,3.0796e+07,20312.1,14902.1,1,10,10
30,56,5,2.2735e+07,16564.6,13936.6,1,10,10
30,64,5,3.6289e+07,18780,14097.5,1,10,10
30,62,5,3.1741e+07,18481.6,14512.6,1,10,10
40,80,5,9.5888e+07,24961.3,18628.5,1,10,10
40,80,5,8.2706e+07,24878.7,18507,1,10,10
40,82,5,8.8434e+07,23313.5,19595.2,1,10,10
40,70,5,5.2758e+07,23393.3,18365,1,10,10
40,82,5,7.0758e+07,21875.4,18983.6,1,10,10
50,110,5,2.76143e+08,31067.3,25527.8,1,10,10
50,98,5,1.25692e+08,29183.9,22414.5,1,10,10
50,92,5,1.52159e+08,27321.5,22316.4,1,10,10
50,110,5,2.00495e+08,31727.4,23375.3,1,10,10
50,96,5,1.35671e+08,30804.4,22757,1,10,10
60,136,5,3.90419e+08,39283.2,29836,2,10,10
60,124,5,3.53372e+08,34991.4,28722.4,1,10,10
60,128,5,2.39365e+08,37825.4,30575,1,10,10
60,114,5,2.05042e+08,33407.8,25626.8,1,10,10
60,124,5,2.79714e+08,35988,25800.2,1,10,10
70,140,5,4.58572e+08,38758.4,31310.5,1,10,10
70,138,5,3.96591e+08,36581,28176,2,10,10
70,150,5,6.09524e+08,39687.1,31645.8,1,10,10
70,154,5,5.40622e+08,40602.4,31608.2,2,10,10
70,164,5,7.8781e+08,43652.7,34028.8,1,10,10
80,158,5,5.86463e+08,44609,37180.8,1,10,10
80,162,5,7.51883e+08,44942.5,34230.5,2,10,10
80,164,5,7.02403e+08,46653.5,35536,1,10,10
80,170,5,8.12357e+08,44838.7,34280.7,1,10,10
80,160,5,6.49442e+08,45738.6,34032.7,2,10,10
90,198,5,1.11592e+09,52172.1,40665.5,1,10,10
90,188,5,1.05804e+09,50236.2,39266.5,1,10,10
90,182,5,1.53014e+09,55493,40364.5,2,10,10
90,200,5,1.40314e+09,52120.1,40760.1,1,10,10
90,200,5,1.04756e+09,51130.1,41218.6,1,10,10
100,180,5,1.11086e+09,53618.2,40134.9,1,10,10
100,202,5,1.62675e+09,57047.2,43838.8,2,10,10
100,190,5,1.53616e+09,62542.7,42075.8,1,10,10
100,200,5,1.3558e+09,54577.5,41643.4,2,10,10
100,212,5,1.86412e+09,59297.3,42403.7,1,10,10
110,234,5,2.7305e+09,62899.7,49074.8,3,10,10
110,220,5,1.91061e+09,54805.2,43357.8,1,10,10
110,222,5,1.86503e+09,68732.6,51962.9,2,10,10
110,234,5,2.61278e+09,65025.5,47093.9,1,10,10
110,224,5,2.05916e+09,64034,49566.1,2,10,10
120,244,5,2.61093e+09,69571.2,50459.2,3,10,10
120,234,5,2.02326e+09,72195.7,54678.8,2,10,10
120,230,5,2.53484e+09,71463.1,50098.6,2,10,10
120,246,5,2.83439e+09,66235.1,47591.1,3,10,10
120,246,5,2.47872e+09,66487.2,50986.1,3,10,10
130,250,5,2.88631e+09,73106,52401.6,2,10,10
130,248,5,3.61316e+09,75950.9,51104.7,1,10,10
130,260,5,3.45488e+09,70738.8,51410.2,2,10,10
130,274,5,3.85466e+09,71483,53805.6,3,10,10
130,262,5,3.35443e+09,73132.9,55121.3,1,10,10
140,292,5,4.00983e+09,80295,58776,3,10,10
140,294,5,5.04353e+09,75641.1,55521.2,2,10,10
140,282,5,3.71624e+09,77612,61253.4,2,10,10
140,272,5,3.45431e+09,74882.8,52327.7,2,10,10
140,284,5,4.08216e+09,72571.4,56493.3,2,10,10
10,20,5,4.037e+06,5928.23,5928.23,0,15,10
10,22,5,4.432e+06,7332.09,5846.38,1,15,10
10,20,5,2.903e+06,5625.38,4843.05,1,15,10
10,26,5,7.549e+06,6751.18,6739.86,1,15,10
10,20,5,4.951e+06,8128.46,7628.92,1,15,10
20,42,5,1.3971e+07,13523.3,11542.6,1,15,10
20,44,5,1.5475e+07,11953.4,11291.9,1,15,10
20,40,5,2.2462e+07,12509.2,11339,1,15,10
20,50,5,3.7025e+07,11792.3,10284.5,1,15,10
20,40,5,1.1882e+07,13564.7,11700.8,1,15,10
30,54,5,3.4029e+07,18338,15270.6,1,15,10
30,56,5,4.4467e+07,20312.1,16749.4,1,15,10
30,56,5,3.3891e+07,16564.6,14340.2,1,15,10
30,64,5,5.1286e+07,18780,14661.4,1,15,10
30,62,5,3.6419e+07,18481.6,15382.6,1,15,10
40,80,5,1.08984e+08,24961.3,18568.2,2,15,10
40,80,5,1.3166e+08,24878.7,18476.2,1,15,10
40,82,5,1.25869e+08,23313.5,19163.9,1,15,10
40,70,5,7.7065e+07,23393.3,19895.3,1,15,10
40,82,5,1.84798e+08,21875.4,19301.2,1,15,10
50,110,5,2.46162e+08,31067.3,25076.5,1,15,10
50,98,5,1.07307e+08,29183.9,23862.5,1,15,10
50,92,5,2.54519e+08,27321.5,20428.1,2,15,10
50,110,5,2.91946e+08,31727.4,23337.1,1,15,10
50,96,5,1.91759e+08,30804.4,24098.4,1,15,10
60,136,5,5.49393e+08,39283.2,31015.6,2,15,10
60,124,5,4.01246e+08,34991.4,28414.1,1,15,10
60,128,5,4.60423e+08,37825.4,29802.5,1,15,10
60,114,5,3.68329e+08,33407.8,26712.1,1,15,10
60,124,5,5.82897e+08,35988,26053,1,15,10
70,140,5,6.77742e+08,38758.4,31413.7,1,15,10
70,138,5,6.90548e+08,36581,28529.3,2,15,10
70,150,5,8.23088e+08,39687.1,30726.4,1,15,10
70,154,5,8.00018e+08,40602.4,32199.8,1,15,10
70,164,5,1.06692e+09,43652.7,33765.8,2,15,10
80,158,5,1.07689e+09,44609,33342.9,2,15,10
80,162,5,1.05093e+09,44942.5,36601.7,1,15,10
80,164,5,8.14639e+08,46653.5,34275.9,1,15,10
80,170,5,1.28215e+09,44838.7,32029.9,1,15,10
80,160,5,1.01471e+09,45738.6,34936.1,2,15,10
90,198,5,2.20381e+09,52172.1,40962.1,2,15,10
90,188,5,1.79285e+09,50236.2,40405.2,3,15,10
90,182,5,2.00988e+09,55493,39312.4,1,15,10
90,200,5,2.14336e+09,52120.1,39329.2,1,15,10
90,200,5,1.95821e+09,51130.1,40924.5,2,15,10
100,180,5,1.75865e+09,53618.2,40380.4,1,15,10
100,202,5,2.81755e+09,57047.2,43373.5,2,15,10
100,190,5,1.5842e+09,62542.7,44380.2,1,15,10
100,200,5,2.29529e+09,54577.5,41905.8,2,15,10
100,212,5,2.46025e+09,59297.3,46729.6,1,15,10
110,234,5,2.86681e+09,62899.7,46842.9,2,15,10
110,220,5,2.67436e+09,54805.2,47148.2,2,15,10
110,222,5,2.66769e+09,68732.6,51684.2,3,15,10
110,234,5,3.61674e+09,65025.5,48447.1,3,15,10
110,224,5,3.32467e+09,64034,48445.6,2,15,10
120,244,5,3.68960e+09,69571.2,51535.3,3,15,10
120,234,5,3.34925e+09,72195.7,51720.7,2,15,10
120,230,5,3.40702e+09,71463.1,51998.8,2,15,10
120,246,5,4.05448e+09,66235.1,51649.8,3,15,10
120,246,5,3.73591e+09,66487.2,53399.7,2,15,10
130,250,5,4.45324e+09,73106,50072.1,2,15,10
130,248,5,5.59837e+09,75950.9,51200.5,3,15,10
130,260,5,4.80986e+09,70738.8,52312.6,2,15,10
130,274,5,5.57597e+09,71483,51979.6,3,15,10
130,262,5,4.94090e+09,73132.9,52948.2,1,15,10
140,292,5,6.60717e+09,80295,58794.2,4,15,10
140,294,5,7.11238e+09,75641.1,56836.4,1,15,10
140,282,5,6.11563e+09,77612,58410.5,4,15,10
140,272,5,6.18268e+09,74882.8,53830.7,1,15,10
140,284,5,6.55202e+09,72571.4,54734.1,1,15,10
10,20,5,5.35e+06,5928.23,5928.23,0,20,10
10,22,5,5.165e+06,7332.09,7047.06,1,20,10
10,20,5,4.137e+06,5625.38,5625.38,0,20,10
10,26,5,5.264e+06,6751.18,5814.88,1,20,10
10,20,5,5.275e+06,8128.46,5949.47,1,20,10
20,42,5,1.6818e+07,13523.3,9161.26,1,20,10
20,44,5,2.7707e+07,11953.4,9493.56,1,20,10
20,40,5,2.302e+07,12509.2,11007.7,1,20,10
20,50,5,3.9593e+07,11792.3,11792.3,0,20,10
20,40,5,1.1325e+07,13564.7,10096,1,20,10
30,54,5,7.0466e+07,18338,16984.8,1,20,10
30,56,5,7.471e+07,20312.1,15696.6,1,20,10
30,56,5,7.9978e+07,16564.6,14934.8,1,20,10
30,64,5,6.2114e+07,18780,16161.9,1,20,10
30,62,5,6.0582e+07,18481.6,14140.8,1,20,10
40,80,5,1.82784e+08,24961.3,19576.5,1,20,10
40,80,5,2.09886e+08,24878.7,20431.7,1,20,10
40,82,5,1.46135e+08,23313.5,19166,2,20,10
40,70,5,1.1113e+08,23393.3,17907.8,1,20,10
40,82,5,1.4119e+08,21875.4,20115.2,1,20,10
50,110,5,5.14105e+08,31067.3,25472.4,1,20,10
50,98,5,2.29596e+08,29183.9,22939.3,1,20,10
50,92,5,1.73185e+08,27321.5,20204.2,1,20,10
50,110,5,6.8541e+08,31727.4,21424.5,1,20,10
50,96,5,3.00017e+08,30804.4,23220.1,2,20,10
60,136,5,6.73013e+08,39283.2,28832.7,1,20,10
60,124,5,5.55783e+08,34991.4,26782.3,2,20,10
60,128,5,4.97736e+08,37825.4,32370.7,1,20,10
60,114,5,3.60026e+08,33407.8,27640.4,1,20,10
60,124,5,5.77068e+08,35988,28224.4,1,20,10
70,140,5,9.27739e+08,38758.4,30539.4,1,20,10
70,138,5,9.37111e+08,36581,30383.1,1,20,10
70,150,5,9.78872e+08,39687.1,30512.5,1,20,10
70,154,5,8.88762e+08,40602.4,34710.4,2,20,10
70,164,5,1.90127e+09,43652.7,36368.1,2,20,10
80,158,5,1.42630e+09,44609,31567.5,1,20,10
80,162,5,1.69119e+09,44942.5,35152.9,3,20,10
80,164,5,1.10687e+09,46653.5,34973.1,3,20,10
80,170,5,1.26702e+09,44838.7,33399.4,2,20,10
80,160,5,1.58866e+09,45738.6,35401.7,1,20,10
90,198,5,2.77215e+09,52172.1,42000.2,2,20,10
90,188,5,2.16815e+09,50236.2,41557.9,1,20,10
90,182,5,2.03286e+09,55493,37725.7,2,20,10
90,200,5,2.76221e+09,52120.1,38746.4,2,20,10
90,200,5,2.78352e+09,51130.1,38143.3,2,20,10
100,180,5,2.02707e+09,53618.2,40920.6,1,20,10
100,202,5,2.83097e+09,57047.2,41268,2,20,10
100,190,5,1.78553e+09,62542.7,45608,2,20,10
100,200,5,2.49440e+09,54577.5,40484.4,1,20,10
100,212,5,2.98892e+09,59297.3,45744.3,2,20,10
110,234,5,3.98757e+09,62899.7,45600.4,3,20,10
110,220,5,3.99644e+09,54805.2,45772.3,2,20,10
110,222,5,3.17811e+09,68732.6,49381,3,20,10
110,234,5,4.79157e+09,65025.5,47592.3,5,20,10
110,224,5,4.53759e+09,64034,47854.9,2,20,10
120,244,5,4.81258e+09,69571.2,51338,2,20,10
120,234,5,4.10214e+09,72195.7,50335.6,1,20,10
120,230,5,4.47841e+09,71463.1,51114.6,3,20,10
120,246,5,5.20818e+09,66235.1,47843,2,20,10
120,246,5,5.00148e+09,66487.2,47412.7,2,20,10
130,250,5,6.00859e+09,73106,50664.5,3,20,10
130,248,5,6.56645e+09,75950.9,51759.9,3,20,10
130,260,5,5.74184e+09,70738.8,52249.7,3,20,10
130,274,5,7.02024e+09,71483,53645.7,3,20,10
130,262,5,6.43888e+09,73132.9,54214.5,2,20,10
140,292,5,8.3923e+09,80295,59236.4,2,20,10
140,294,5,8.95332e+09,75641.1,56566.6,2,20,10
140,282,5,8.51204e+09,77612,57635.3,6,20,10
140,272,5,8.23836e+09,74882.8,53792.8,2,20,10
140,284,5,8.06744e+09,72571.4,53382.9,3,20,10
10,20,5,5.721e+06,5928.23,5928.23,0,30,10
10,22,5,6.626e+06,7332.09,5323.97,1,30,10
10,20,5,5.997e+06,5625.38,5625.38,0,30,10
10,26,5,1.3355e+07,6751.18,6458.01,1,30,10
10,20,5,6.882e+06,8128.46,6445.92,1,30,10
20,42,5,3.078e+07,13523.3,9231.33,1,30,10
20,44,5,2.011e+07,11953.4,10936.7,1,30,10
20,40,5,3.6145e+07,12509.2,11358.1,1,30,10
20,50,5,6.8185e+07,11792.3,10656.7,1,30,10
20,40,5,3.4933e+07,13564.7,11222,1,30,10
30,54,5,5.4565e+07,18338,13615.6,1,30,10
30,56,5,8.9992e+07,20312.1,15045,1,30,10
30,56,5,1.04875e+08,16564.6,13443.4,1,30,10
30,64,5,9.1708e+07,18780,15687.9,2,30,10
30,62,5,7.9777e+07,18481.6,17244.3,1,30,10
40,80,5,1.91419e+08,24961.3,16374.3,1,30,10
40,80,5,2.46987e+08,24878.7,18701.5,1,30,10
40,82,5,2.57707e+08,23313.5,21224.2,1,30,10
40,70,5,2.03617e+08,23393.3,17367.2,2,30,10
40,82,5,2.62778e+08,21875.4,19515,1,30,10
50,110,5,6.15739e+08,31067.3,25878.1,1,30,10
50,98,5,4.15706e+08,29183.9,22492.8,1,30,10
50,92,5,4.94853e+08,27321.5,20501.6,1,30,10
50,110,5,3.9487e+08,31727.4,22296.1,1,30,10
50,96,5,4.43402e+08,30804.4,24555.1,1,30,10
60,136,5,9.82117e+08,39283.2,29410.6,2,30,10
60,124,5,8.36813e+08,34991.4,26363.1,2,30,10
60,128,5,8.43394e+08,37825.4,30076.5,1,30,10
60,114,5,7.29582e+08,33407.8,27868.3,1,30,10
60,124,5,8.51162e+08,35988,27747.3,1,30,10
70,140,5,1.11495e+09,38758.4,30339.1,2,30,10
70,138,5,1.42777e+09,36581,29520.8,2,30,10
70,150,5,1.30539e+09,39687.1,31006.5,2,30,10
70,154,5,2.03612e+09,40602.4,33569.1,2,30,10
70,164,5,2.01374e+09,43652.7,33992.1,3,30,10
80,158,5,2.29257e+09,44609,33346.7,2,30,10
80,162,5,2.40084e+09,44942.5,37008.5,2,30,10
80,164,5,2.2549e+09,46653.5,36550.8,1,30,10
80,170,5,2.27397e+09,44838.7,32841.1,2,30,10
80,160,5,1.91665e+09,45738.6,34966.6,1,30,10
90,198,5,3.65525e+09,52172.1,42156.5,1,30,10
90,188,5,2.70685e+09,50236.2,41055.7,2,30,10
90,182,5,3.68532e+09,55493,39710.7,1,30,10
90,200,5,3.48654e+09,52120.1,37935.9,2,30,10
90,200,5,3.32204e+09,51130.1,42485.8,1,30,10
100,180,5,3.52747e+09,53618.2,41393.9,1,30,10
100,202,5,4.3621e+09,57047.2,43198.9,3,30,10
100,190,5,3.26615e+09,62542.7,44600.2,1,30,10
100,200,5,4.03814e+09,54577.5,39619.1,1,30,10
100,212,5,4.86688e+09,59297.3,45725.3,1,30,10
110,234,5,6.81133e+09,62899.7,44445.4,4,30,10
110,220,5,5.51642e+09,54805.2,43243.8,2,30,10
110,222,5,5.44074e+09,68732.6,47301.1,4,30,10
110,234,5,6.86659e+09,65025.5,46004.9,3,30,10
110,224,5,6.24924e+09,64034,47593,4,30,10
120,244,5,6.69221e+09,69571.2,50975.5,3,30,10
120,234,5,6.86122e+09,72195.7,51517.9,2,30,10
120,230,5,6.85086e+09,71463.1,52418.3,3,30,10
120,246,5,9.08831e+09,66235.1,48632,4,30,10
120,246,5,7.11783e+09,66487.2,50345.5,2,30,10
130,250,5,8.06005e+09,73106,49857.5,2,30,10
130,248,5,1.02568e+10,75950.9,47102.2,4,30,10
130,260,5,8.89392e+09,70738.8,53172.4,3,30,10
130,274,5,1.12723e+10,71483,53351.4,2,30,10
130,262,5,9.60319e+09,73132.9,53787.3,4,30,10
140,292,5,1.28696e+10,80295,58689.4,2,30,10
140,294,5,1.39126e+10,75641.1,54919.6,3,30,10
140,282,5,1.21586e+10,77612,58314.3,3,30,10
140,272,5,1.08606e+10,74882.8,52349.3,3,30,10
140,284,5,1.3522e+10,72571.4,54165.7,4,30,10
10,20,5,8.394e+06,5928.23,5928.23,0,40,10
10,22,5,1.4168e+07,7332.09,6598.93,1,40,10
10,20,5,1.1062e+07,5625.38,4836.51,1,40,10
10,26,5,1.0935e+07,6751.18,5909.25,1,40,10
10,20,5,1.3562e+07,8128.46,6550.89,1,40,10
20,42,5,4.5459e+07,13523.3,9963.01,1,40,10
20,44,5,7.2026e+07,11953.4,10313.5,1,40,10
20,40,5,3.8708e+07,12509.2,11226.7,1,40,10
20,50,5,7.2406e+07,11792.3,10133.6,1,40,10
20,40,5,3.9894e+07,13564.7,10925.6,1,40,10
30,54,5,5.6072e+07,18338,14490.4,1,40,10
30,56,5,9.0984e+07,20312.1,13846.3,1,40,10
30,56,5,6.496e+07,16564.6,15203.1,1,40,10
30,64,5,1.39544e+08,18780,16752.8,1,40,10
30,62,5,1.31355e+08,18481.6,14975.2,1,40,10
40,80,5,2.47117e+08,24961.3,19648.2,2,40,10
40,80,5,3.40086e+08,24878.7,19318.9,1,40,10
40,82,5,2.72603e+08,23313.5,21092.8,1,40,10
40,70,5,2.56637e+08,23393.3,17158.6,1,40,10
40,82,5,3.11197e+08,21875.4,18816.1,1,40,10
50,110,5,7.95788e+08,31067.3,24743,1,40,10
50,98,5,3.85001e+08,29183.9,23446.3,1,40,10
50,92,5,5.92159e+08,27321.5,21238.8,1,40,10
50,110,5,8.96402e+08,31727.4,23196,1,40,10
50,96,5,6.74825e+08,30804.4,23884.5,1,40,10
60,136,5,1.35576e+09,39283.2,27184.6,2,40,10
60,124,5,9.30676e+08,34991.4,27432.1,1,40,10
60,128,5,1.19085e+09,37825.4,31520.1,2,40,10
60,114,5,5.70234e+08,33407.8,29071.4,1,40,10
60,124,5,1.24405e+09,35988,26087.3,2,40,10
70,140,5,1.65136e+09,38758.4,30645.1,2,40,10
70,138,5,1.46599e+09,36581,28460.8,3,40,10
70,150,5,1.83853e+09,39687.1,30969.2,2,40,10
70,154,5,2.38798e+09,40602.4,33850.3,1,40,10
70,164,5,3.5661e+09,43652.7,35177.2,1,40,10
80,158,5,3.01023e+09,44609,32792.9,2,40,10
80,162,5,2.90614e+09,44942.5,35292.7,1,40,10
80,164,5,2.58338e+09,46653.5,34182.1,3,40,10
80,170,5,3.67710e+09,44838.7,32392.7,2,40,10
80,160,5,2.99665e+09,45738.6,37386.6,2,40,10
90,198,5,4.80789e+09,52172.1,41514,2,40,10
90,188,5,3.61096e+09,50236.2,39050.9,2,40,10
90,182,5,4.62219e+09,55493,39399.1,4,40,10
90,200,5,5.08633e+09,52120.1,37385.8,3,40,10
90,200,5,4.57144e+09,51130.1,41624.8,1,40,10
100,180,5,4.62225e+09,53618.2,39895.4,3,40,10
100,202,5,5.86549e+09,57047.2,41132.2,3,40,10
100,190,5,4.73822e+09,62542.7,44404.1,2,40,10
100,200,5,5.41677e+09,54577.5,41042.5,2,40,10
100,212,5,6.67684e+09,59297.3,44709.7,3,40,10
110,234,5,9.95159e+09,62899.7,45559,6,40,10
110,220,5,7.27332e+09,54805.2,43775.7,3,40,10
110,222,5,6.79509e+09,68732.6,47559.4,2,40,10
110,234,5,9.81316e+09,65025.5,44882.7,3,40,10
110,224,5,7.12692e+09,64034,49308,2,40,10
120,244,5,9.45012e+09,69571.2,50387.9,2,40,10
120,234,5,9.32786e+09,72195.7,50707.4,1,40,10
120,230,5,9.06943e+09,71463.1,51390.4,3,40,10
120,246,5,1.1305e+10,66235.1,48879.5,1,40,10
120,246,5,9.4187e+09,66487.2,49244.5,3,40,10
130,250,5,1.11622e+10,73106,49858,3,40,10
130,248,5,1.32018e+10,75950.9,48070.9,3,40,10
130,260,5,1.25501e+10,70738.8,53253.8,4,40,10
130,274,5,1.50503e+10,71483,53094.1,2,40,10
130,262,5,1.30996e+10,73132.9,53972.5,2,40,10
140,292,5,1.67629e+10,80295,58553.6,3,40,10
140,294,5,1.84136e+10,75641.1,56312.4,3,40,10
140,282,5,1.65024e+10,77612,56967.4,2,40,10
140,272,5,1.4766e+10,74882.8,53830.7,5,40,10
140,284,5,1.68249e+10,72571.4,55913.8,2,40,10
10,20,5,9.219e+06,5928.23,5928.23,0,50,10
10,22,5,1.4625e+07,7332.09,6990.7,1,50,10
10,20,5,1.1303e+07,5625.38,5625.38,0,50,10
10,26,5,1.6825e+07,6751.18,5936.46,1,50,10
10,20,5,1.2487e+07,8128.46,6479.23,1,50,10
20,42,5,4.0768e+07,13523.3,10230.2,1,50,10
20,44,5,8.6122e+07,11953.4,9781.43,1,50,10
20,40,5,6.6883e+07,12509.2,11710.7,1,50,10
20,50,5,9.4624e+07,11792.3,11436.2,1,50,10
20,40,5,3.2272e+07,13564.7,12398.8,1,50,10
30,54,5,1.31716e+08,18338,15229.1,1,50,10
30,56,5,1.98904e+08,20312.1,14249.6,1,50,10
30,56,5,1.14151e+08,16564.6,13914.2,2,50,10
30,64,5,1.68796e+08,18780,16278.3,1,50,10
30,62,5,1.61845e+08,18481.6,13869.6,1,50,10
40,80,5,4.99166e+08,24961.3,16587.5,1,50,10
40,80,5,3.76781e+08,24878.7,18855.4,2,50,10
40,82,5,2.71994e+08,23313.5,20920.9,1,50,10
40,70,5,3.67302e+08,23393.3,19128.4,1,50,10
40,82,5,4.96188e+08,21875.4,17132.9,1,50,10
50,110,5,1.36223e+09,31067.3,26373.4,2,50,10
50,98,5,6.68121e+08,29183.9,22463,1,50,10
50,92,5,7.37859e+08,27321.5,21771.3,1,50,10
50,110,5,7.35118e+08,31727.4,23603.2,1,50,10
50,96,5,7.2351e+08,30804.4,26014.4,1,50,10
60,136,5,2.34828e+09,39283.2,28583.1,1,50,10
60,124,5,1.10905e+09,34991.4,26921.5,2,50,10
60,128,5,1.44399e+09,37825.4,27953.4,1,50,10
