opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,Distancia,cant_mejoras,tiempo_swap,vecinos_prom
1,1,4,1,3,4,26579.000000,6696.000000,35.487300,19044.000000,34.509428,2,5766.000000,8
1,1,4,1,3,4,26579.000000,6357.000000,35.487300,18773.000000,34.509428,2,5731.000000,8
1,1,4,1,3,4,26579.000000,6180.000000,35.487300,18710.000000,34.509428,2,5755.000000,8
1,1,4,1,3,4,26579.000000,6159.000000,35.487300,18721.000000,34.509428,2,5768.000000,8
1,1,4,1,3,4,26579.000000,6075.000000,35.487300,18559.000000,34.509428,2,5705.000000,8
1,1,4,1,3,4,26579.000000,6211.000000,35.487300,18660.000000,34.509428,2,5752.000000,8
1,1,4,1,3,4,26579.000000,6092.000000,35.487300,18617.000000,34.509428,2,5759.000000,8
1,1,4,1,3,4,26579.000000,6173.000000,35.487300,18667.000000,34.509428,2,5727.000000,8
1,0,4,1,3,4,46947.000000,14925.000000,36.569201,41180.000000,30.324908,2,8432.000000,7
1,0,4,1,3,4,46947.000000,12066.000000,36.569201,31591.000000,30.324908,2,7682.000000,7
1,0,4,1,3,4,46947.000000,10746.000000,36.569201,29831.000000,30.324908,2,7392.000000,7
1,0,4,1,3,4,46947.000000,10153.000000,36.569201,29303.000000,30.324908,2,7433.000000,7
1,0,4,1,3,4,46947.000000,10213.000000,36.569201,29220.000000,30.324908,2,7557.000000,7
1,0,4,1,3,4,46947.000000,10418.000000,36.569201,29633.000000,30.324908,2,7424.000000,7
1,0,4,1,3,4,46947.000000,9967.000000,36.569201,29240.000000,30.324908,2,7325.000000,7
1,0,4,1,3,4,46947.000000,9889.000000,36.569201,28952.000000,30.324908,2,7304.000000,7
1,0,4,1,3,4,46947.000000,9837.000000,36.569201,29092.000000,30.324908,2,7284.000000,7
1,0,4,1,3,4,46947.000000,10029.000000,36.569201,29052.000000,30.324908,2,7307.000000,7
1,1,4,1,3,4,45238.000000,14410.000000,36.569201,37887.000000,35.626372,1,8869.000000,6
1,1,4,1,3,4,45238.000000,12342.000000,36.569201,31270.000000,35.626372,1,7667.000000,6
1,1,4,1,3,4,45238.000000,10860.000000,36.569201,30082.000000,35.626372,1,7469.000000,6
1,1,4,1,3,4,45238.000000,10731.000000,36.569201,29431.000000,35.626372,1,7472.000000,6
1,1,4,1,3,4,45238.000000,10213.000000,36.569201,29139.000000,35.626372,1,7355.000000,6
1,1,4,1,3,4,45238.000000,10438.000000,36.569201,29297.000000,35.626372,1,7542.000000,6
1,1,4,1,3,4,45238.000000,10290.000000,36.569201,29032.000000,35.626372,1,7353.000000,6
1,1,4,1,3,4,45238.000000,10434.000000,36.569201,29215.000000,35.626372,1,7405.000000,6
1,1,4,1,3,4,45238.000000,10160.000000,36.569201,29228.000000,35.626372,1,7477.000000,6
1,1,4,1,3,4,45238.000000,10360.000000,36.569201,29358.000000,35.626372,1,7424.000000,6
1,0,5,1,3,4,49056.000000,14908.000000,46.571934,36511.000000,39.390137,2,7357.000000,6
1,0,5,1,3,4,49056.000000,13190.000000,46.571934,30964.000000,39.390137,2,6544.000000,6
1,0,5,1,3,4,49056.000000,11729.000000,46.571934,29629.000000,39.390137,2,6515.000000,6
1,0,5,1,3,4,49056.000000,11378.000000,46.571934,29753.000000,39.390137,2,6372.000000,6
1,0,5,1,3,4,49056.000000,11240.000000,46.571934,28925.000000,39.390137,2,6466.000000,6
1,0,5,1,3,4,49056.000000,10812.000000,46.571934,28766.000000,39.390137,2,6377.000000,6
1,0,5,1,3,4,49056.000000,10791.000000,46.571934,28631.000000,39.390137,2,6266.000000,6
1,0,5,1,3,4,49056.000000,10672.000000,46.571934,28658.000000,39.390137,2,6227.000000,6
1,0,5,1,3,4,49056.000000,10689.000000,46.571934,28814.000000,39.390137,2,6307.000000,6
1,0,5,1,3,4,49056.000000,11388.000000,46.571934,12968.000000,39.390137,2,2808.000000,6
1,1,5,1,3,4,50357.000000,14783.000000,46.571934,52144.000000,35.854159,3,22574.000000,18
1,1,5,1,3,4,50357.000000,13099.000000,46.571934,45562.000000,35.854159,3,21072.000000,18
1,1,5,1,3,4,50357.000000,11673.000000,46.571934,44020.000000,35.854159,3,20787.000000,18
1,1,5,1,3,4,50357.000000,11227.000000,46.571934,43645.000000,35.854159,3,20729.000000,18
1,1,5,1,3,4,50357.000000,11015.000000,46.571934,20768.000000,35.854159,3,9634.000000,18
1,1,5,1,3,4,50357.000000,6542.000000,46.571934,24811.000000,35.854159,3,11344.000000,18
1,1,5,1,3,4,50357.000000,6108.000000,46.571934,33361.000000,35.854159,3,11388.000000,18
1,1,5,1,3,4,50357.000000,6432.000000,46.571934,24274.000000,35.854159,3,11467.000000,18
1,1,5,1,3,4,50357.000000,6398.000000,46.571934,24202.000000,35.854159,3,11300.000000,18
1,1,5,1,3,4,50357.000000,11035.000000,46.571934,43133.000000,35.854159,3,20654.000000,18
1,0,5,1,3,4,22902.000000,7259.000000,35.318428,16348.000000,30.963850,1,3013.000000,5
1,0,5,1,3,4,22902.000000,5700.000000,35.318428,21062.000000,30.963850,1,10046.000000,5
1,0,5,1,3,4,22902.000000,5216.000000,35.318428,19979.000000,30.963850,1,2623.000000,5
1,0,5,1,3,4,22902.000000,5152.000000,35.318428,19925.000000,30.963850,1,2582.000000,5
1,0,5,1,3,4,22902.000000,5010.000000,35.318428,19765.000000,30.963850,1,2593.000000,5
1,0,5,1,3,4,22902.000000,4899.000000,35.318428,19668.000000,30.963850,1,2550.000000,5
1,0,5,1,3,4,22902.000000,4840.000000,35.318428,20758.000000,30.963850,1,2738.000000,5
1,0,5,1,3,4,22902.000000,5094.000000,35.318428,12850.000000,30.963850,1,2653.000000,5
1,0,5,1,3,4,22902.000000,5013.000000,35.318428,12882.000000,30.963850,1,2646.000000,5
1,0,5,1,3,4,22902.000000,5067.000000,35.318428,12789.000000,30.963850,1,2658.000000,5
1,1,5,1,3,4,54308.000000,14868.000000,35.318428,37263.000000,35.318428,0,7940.000000,6
1,1,5,1,3,4,54308.000000,13631.000000,35.318428,31854.000000,35.318428,0,7491.000000,6
1,1,5,1,3,4,54308.000000,11892.000000,35.318428,30177.000000,35.318428,0,7048.000000,6
1,1,5,1,3,4,54308.000000,11787.000000,35.318428,29533.000000,35.318428,0,6960.000000,6
1,1,5,1,3,4,54308.000000,11651.000000,35.318428,29352.000000,35.318428,0,6875.000000,6
1,1,5,1,3,4,54308.000000,11293.000000,35.318428,29120.000000,35.318428,0,6911.000000,6
1,1,5,1,3,4,54308.000000,11578.000000,35.318428,29919.000000,35.318428,0,6913.000000,6
1,1,5,1,3,4,54308.000000,11866.000000,35.318428,29120.000000,35.318428,0,6873.000000,6
1,1,5,1,3,4,54308.000000,11455.000000,35.318428,29022.000000,35.318428,0,6898.000000,6
1,1,5,1,3,4,54308.000000,11573.000000,35.318428,28981.000000,35.318428,0,6893.000000,6
1,0,5,1,3,4,22221.000000,6906.000000,31.070933,16784.000000,31.070933,0,2266.000000,3
1,0,5,1,3,4,22221.000000,5794.000000,31.070933,12594.000000,31.070933,0,1985.000000,3
1,0,5,1,3,4,22221.000000,5218.000000,31.070933,19348.000000,31.070933,0,1859.000000,3
1,0,5,1,3,4,22221.000000,4975.000000,31.070933,19025.000000,31.070933,0,1839.000000,3
1,0,5,1,3,4,22221.000000,5004.000000,31.070933,19023.000000,31.070933,0,1834.000000,3
1,0,5,1,3,4,22221.000000,4894.000000,31.070933,19117.000000,31.070933,0,9088.000000,3
1,0,5,1,3,4,22221.000000,4844.000000,31.070933,11985.000000,31.070933,0,1890.000000,3
1,0,5,1,3,4,22221.000000,4989.000000,31.070933,12008.000000,31.070933,0,1886.000000,3
1,0,5,1,3,4,22221.000000,4956.000000,31.070933,11999.000000,31.070933,0,1885.000000,3
1,0,5,1,3,4,22221.000000,5010.000000,31.070933,11925.000000,31.070933,0,1900.000000,3
1,1,5,1,3,4,52321.000000,15462.000000,31.070933,46954.000000,25.579831,1,13125.000000,10
1,1,5,1,3,4,52321.000000,13515.000000,31.070933,37278.000000,25.579831,1,12131.000000,10
1,1,5,1,3,4,52321.000000,12377.000000,31.070933,42664.000000,25.579831,1,22006.000000,10
1,1,5,1,3,4,52321.000000,6814.000000,31.070933,19375.000000,25.579831,1,6448.000000,10
1,1,5,1,3,4,52321.000000,6817.000000,31.070933,19155.000000,25.579831,1,6400.000000,10
1,1,5,1,3,4,52321.000000,6430.000000,31.070933,19099.000000,25.579831,1,6520.000000,10
1,1,5,1,3,4,52321.000000,6529.000000,31.070933,20167.000000,25.579831,1,6590.000000,10
1,1,5,1,3,4,52321.000000,6694.000000,31.070933,34987.000000,25.579831,1,11814.000000,10
1,1,5,1,3,4,52321.000000,11373.000000,31.070933,34629.000000,25.579831,1,11812.000000,10
1,1,5,1,3,4,52321.000000,11290.000000,31.070933,34763.000000,25.579831,1,11766.000000,10
1,0,5,1,3,4,49563.000000,15988.000000,52.330882,35294.000000,52.330882,0,5152.000000,3
1,0,5,1,3,4,49563.000000,13586.000000,52.330882,28897.000000,52.330882,0,4440.000000,3
1,0,5,1,3,4,49563.000000,12120.000000,52.330882,27020.000000,52.330882,0,4232.000000,3
1,0,5,1,3,4,49563.000000,11375.000000,52.330882,26842.000000,52.330882,0,4332.000000,3
1,0,5,1,3,4,49563.000000,11448.000000,52.330882,26526.000000,52.330882,0,4107.000000,3
1,0,5,1,3,4,49563.000000,11378.000000,52.330882,26163.000000,52.330882,0,4107.000000,3
1,0,5,1,3,4,49563.000000,11258.000000,52.330882,26424.000000,52.330882,0,4082.000000,3
1,0,5,1,3,4,49563.000000,11380.000000,52.330882,26128.000000,52.330882,0,4140.000000,3
1,0,5,1,3,4,49563.000000,11268.000000,52.330882,26276.000000,52.330882,0,4172.000000,3
1,0,5,1,3,4,49563.000000,5477.000000,52.330882,12452.000000,52.330882,0,1945.000000,3
1,1,5,1,3,4,48495.000000,15262.000000,52.330882,58019.000000,32.904129,3,24663.000000,20
1,1,5,1,3,4,48495.000000,13212.000000,52.330882,48240.000000,32.904129,3,23093.000000,20
1,1,5,1,3,4,48495.000000,12157.000000,52.330882,46975.000000,32.904129,3,23057.000000,20
1,1,5,1,3,4,48495.000000,11513.000000,52.330882,46103.000000,32.904129,3,22802.000000,20
1,1,5,1,3,4,48495.000000,11305.000000,52.330882,45627.000000,32.904129,3,22760.000000,20
1,1,5,1,3,4,48495.000000,11292.000000,52.330882,45835.000000,32.904129,3,22735.000000,20
1,1,5,1,3,4,48495.000000,11235.000000,52.330882,46544.000000,32.904129,3,22738.000000,20
1,1,5,1,3,4,48495.000000,11378.000000,52.330882,21818.000000,32.904129,3,10811.000000,20
1,1,5,1,3,4,48495.000000,11192.000000,52.330882,21501.000000,32.904129,3,10676.000000,20
1,1,5,1,3,4,48495.000000,5150.000000,52.330882,21587.000000,32.904129,3,10716.000000,20
1,0,5,1,3,4,22249.000000,6829.000000,37.413704,16012.000000,29.365325,1,2612.000000,4
1,0,5,1,3,4,22249.000000,5868.000000,37.413704,13264.000000,29.365325,1,2326.000000,4
1,0,5,1,3,4,22249.000000,5302.000000,37.413704,12626.000000,29.365325,1,2222.000000,4
1,0,5,1,3,4,22249.000000,5135.000000,37.413704,12466.000000,29.365325,1,2203.000000,4
1,0,5,1,3,4,22249.000000,5011.000000,37.413704,12343.000000,29.365325,1,2161.000000,4
1,0,5,1,3,4,22249.000000,4879.000000,37.413704,12222.000000,29.365325,1,2152.000000,4
1,0,5,1,3,4,22249.000000,4868.000000,37.413704,12271.000000,29.365325,1,2173.000000,4
1,0,5,1,3,4,22249.000000,4879.000000,37.413704,12255.000000,29.365325,1,2168.000000,4
1,0,5,1,3,4,22249.000000,4911.000000,37.413704,12190.000000,29.365325,1,2156.000000,4
1,0,5,1,3,4,22249.000000,4970.000000,37.413704,12319.000000,29.365325,1,2177.000000,4
1,1,5,1,3,4,27874.000000,8910.000000,37.413704,49247.000000,31.538270,2,20220.000000,16
1,1,5,1,3,4,27874.000000,12618.000000,37.413704,42280.000000,31.538270,2,18432.000000,16
1,1,5,1,3,4,27874.000000,11160.000000,37.413704,18563.000000,31.538270,2,8252.000000,16
1,1,5,1,3,4,27874.000000,4839.000000,37.413704,26133.000000,31.538270,2,8648.000000,16
1,1,5,1,3,4,27874.000000,4831.000000,37.413704,18322.000000,31.538270,2,8280.000000,16
1,1,5,1,3,4,27874.000000,10238.000000,37.413704,40297.000000,31.538270,2,18203.000000,16
1,1,5,1,3,4,27874.000000,10160.000000,37.413704,18079.000000,31.538270,2,8250.000000,16
1,1,5,1,3,4,27874.000000,12321.000000,37.413704,27926.000000,31.538270,2,8236.000000,16
1,1,5,1,3,4,27874.000000,10656.000000,37.413704,40009.000000,31.538270,2,17958.000000,16
1,1,5,1,3,4,27874.000000,10193.000000,37.413704,39811.000000,31.538270,2,18150.000000,16
1,0,6,1,4,4,27185.000000,8968.000000,61.708118,20291.000000,59.532355,1,4622.000000,8
1,0,6,1,4,4,27185.000000,6729.000000,61.708118,17749.000000,59.532355,1,4325.000000,8
1,0,6,1,4,4,27185.000000,6633.000000,61.708118,17078.000000,59.532355,1,4277.000000,8
1,0,6,1,4,4,27185.000000,6231.000000,61.708118,16902.000000,59.532355,1,4140.000000,8
1,0,6,1,4,4,27185.000000,6147.000000,61.708118,16389.000000,59.532355,1,4195.000000,8
1,0,6,1,4,4,27185.000000,6021.000000,61.708118,38789.000000,59.532355,1,9487.000000,8
1,0,6,1,4,4,27185.000000,14455.000000,61.708118,37410.000000,59.532355,1,9509.000000,8
1,0,6,1,4,4,27185.000000,13608.000000,61.708118,37857.000000,59.532355,1,9526.000000,8
1,0,6,1,4,4,27185.000000,13598.000000,61.708118,36752.000000,59.532355,1,9403.000000,8
1,0,6,1,4,4,27185.000000,13339.000000,61.708118,37349.000000,59.532355,1,9504.000000,8
1,1,6,1,4,4,57751.000000,18058.000000,61.708118,63692.000000,53.119802,4,28775.000000,22
1,1,6,1,4,4,57751.000000,15281.000000,61.708118,58189.000000,53.119802,4,27529.000000,22
1,1,6,1,4,4,57751.000000,15099.000000,61.708118,57368.000000,53.119802,4,27323.000000,22
1,1,6,1,4,4,57751.000000,14091.000000,61.708118,56711.000000,53.119802,4,27094.000000,22
1,1,6,1,4,4,57751.000000,14012.000000,61.708118,55794.000000,53.119802,4,26948.000000,22
1,1,6,1,4,4,57751.000000,13905.000000,61.708118,55561.000000,53.119802,4,26989.000000,22
1,1,6,1,4,4,57751.000000,14093.000000,61.708118,55747.000000,53.119802,4,26936.000000,22
1,1,6,1,4,4,57751.000000,14084.000000,61.708118,55443.000000,53.119802,4,26723.000000,22
1,1,6,1,4,4,57751.000000,13886.000000,61.708118,55340.000000,53.119802,4,26928.000000,22
1,1,6,1,4,4,57751.000000,13953.000000,61.708118,54852.000000,53.119802,4,26794.000000,22
1,0,6,1,4,4,60011.000000,17777.000000,79.488066,50523.000000,70.507694,3,15989.000000,14
1,0,6,1,4,4,60011.000000,15338.000000,79.488066,46010.000000,70.507694,3,15227.000000,14
1,0,6,1,4,4,60011.000000,14858.000000,79.488066,44902.000000,70.507694,3,14980.000000,14
1,0,6,1,4,4,60011.000000,13964.000000,79.488066,43153.000000,70.507694,3,15319.000000,14
1,0,6,1,4,4,60011.000000,13505.000000,79.488066,43619.000000,70.507694,3,14979.000000,14
1,0,6,1,4,4,60011.000000,13690.000000,79.488066,43735.000000,70.507694,3,14775.000000,14
1,0,6,1,4,4,60011.000000,13751.000000,79.488066,43627.000000,70.507694,3,14941.000000,14
1,0,6,1,4,4,60011.000000,13362.000000,79.488066,42865.000000,70.507694,3,15141.000000,14
1,0,6,1,4,4,60011.000000,13333.000000,79.488066,43209.000000,70.507694,3,14933.000000,14
1,0,6,1,4,4,60011.000000,13590.000000,79.488066,43865.000000,70.507694,3,14890.000000,14
1,1,6,1,4,4,37758.000000,12916.000000,79.488066,36083.000000,77.553252,2,14340.000000,20
1,1,6,1,4,4,37758.000000,9221.000000,79.488066,32030.000000,77.553252,2,13594.000000,20
1,1,6,1,4,4,37758.000000,9787.000000,79.488066,29618.000000,77.553252,2,13190.000000,20
1,1,6,1,4,4,37758.000000,14224.000000,79.488066,51880.000000,77.553252,2,23924.000000,20
1,1,6,1,4,4,37758.000000,13628.000000,79.488066,51969.000000,77.553252,2,23846.000000,20
1,1,6,1,4,4,37758.000000,14067.000000,79.488066,52597.000000,77.553252,2,23705.000000,20
1,1,6,1,4,4,37758.000000,13903.000000,79.488066,51973.000000,77.553252,2,23660.000000,20
1,1,6,1,4,4,37758.000000,13725.000000,79.488066,51216.000000,77.553252,2,23644.000000,20
1,1,6,1,4,4,37758.000000,13598.000000,79.488066,52409.000000,77.553252,2,23747.000000,20
1,1,6,1,4,4,37758.000000,13955.000000,79.488066,52680.000000,77.553252,2,23921.000000,20
1,0,6,1,4,4,27752.000000,8313.000000,81.294280,26415.000000,54.636927,3,10491.000000,20
1,0,6,1,4,4,27752.000000,6814.000000,81.294280,23693.000000,54.636927,3,10079.000000,20
1,0,6,1,4,4,27752.000000,6668.000000,81.294280,30511.000000,54.636927,3,9962.000000,20
1,0,6,1,4,4,27752.000000,6396.000000,81.294280,22860.000000,54.636927,3,9833.000000,20
1,0,6,1,4,4,27752.000000,6305.000000,81.294280,23294.000000,54.636927,3,10097.000000,20
1,0,6,1,4,4,27752.000000,6372.000000,81.294280,23126.000000,54.636927,3,9969.000000,20
1,0,6,1,4,4,27752.000000,6293.000000,81.294280,23519.000000,54.636927,3,10162.000000,20
1,0,6,1,4,4,27752.000000,6227.000000,81.294280,23250.000000,54.636927,3,10111.000000,20
1,0,6,1,4,4,27752.000000,6235.000000,81.294280,23198.000000,54.636927,3,9995.000000,20
1,0,6,1,4,4,27752.000000,6256.000000,81.294280,23207.000000,54.636927,3,10137.000000,20
1,1,6,1,4,4,59584.000000,18591.000000,81.294280,56916.000000,69.599210,2,22300.000000,17
1,1,6,1,4,4,59584.000000,14955.000000,81.294280,52154.000000,69.599210,2,21275.000000,17
1,1,6,1,4,4,59584.000000,14656.000000,81.294280,50184.000000,69.599210,2,21104.000000,17
1,1,6,1,4,4,59584.000000,14079.000000,81.294280,49984.000000,69.599210,2,20912.000000,17
1,1,6,1,4,4,59584.000000,13741.000000,81.294280,49112.000000,69.599210,2,20657.000000,17
1,1,6,1,4,4,59584.000000,13786.000000,81.294280,49245.000000,69.599210,2,20668.000000,17
1,1,6,1,4,4,59584.000000,13663.000000,81.294280,49295.000000,69.599210,2,20375.000000,17
1,1,6,1,4,4,59584.000000,13527.000000,81.294280,49773.000000,69.599210,2,20601.000000,17
1,1,6,1,4,4,59584.000000,6525.000000,81.294280,22628.000000,69.599210,2,9548.000000,17
1,1,6,1,4,4,59584.000000,6178.000000,81.294280,22565.000000,69.599210,2,9616.000000,17
1,0,6,1,4,4,26388.000000,7950.000000,68.637466,19333.000000,56.671289,1,4177.000000,7
1,0,6,1,4,4,26388.000000,6642.000000,68.637466,17167.000000,56.671289,1,3979.000000,7
1,0,6,1,4,4,26388.000000,6244.000000,68.637466,16629.000000,56.671289,1,3921.000000,7
1,0,6,1,4,4,26388.000000,6063.000000,68.637466,15943.000000,56.671289,1,3804.000000,7
1,0,6,1,4,4,26388.000000,6036.000000,68.637466,16173.000000,56.671289,1,3776.000000,7
1,0,6,1,4,4,26388.000000,6079.000000,68.637466,15763.000000,56.671289,1,3798.000000,7
1,0,6,1,4,4,26388.000000,5849.000000,68.637466,16476.000000,56.671289,1,3869.000000,7
1,0,6,1,4,4,26388.000000,6116.000000,68.637466,16771.000000,56.671289,1,3967.000000,7
1,0,6,1,4,4,26388.000000,6174.000000,68.637466,16909.000000,56.671289,1,3908.000000,7
1,0,6,1,4,4,26388.000000,6190.000000,68.637466,16882.000000,56.671289,1,3908.000000,7
1,1,6,1,4,4,35402.000000,10766.000000,68.637466,41023.000000,46.883638,3,18789.000000,31
1,1,6,1,4,4,35402.000000,8189.000000,68.637466,38271.000000,46.883638,3,20051.000000,31
1,1,6,1,4,4,35402.000000,8290.000000,68.637466,66179.000000,46.883638,3,36064.000000,31
1,1,6,1,4,4,35402.000000,14113.000000,68.637466,65233.000000,46.883638,3,35826.000000,31
1,1,6,1,4,4,35402.000000,13613.000000,68.637466,64461.000000,46.883638,3,35834.000000,31
1,1,6,1,4,4,35402.000000,14099.000000,68.637466,65060.000000,46.883638,3,35920.000000,31
1,1,6,1,4,4,35402.000000,13933.000000,68.637466,64433.000000,46.883638,3,35845.000000,31
1,1,6,1,4,4,35402.000000,13666.000000,68.637466,63215.000000,46.883638,3,35715.000000,31
1,1,6,1,4,4,35402.000000,13542.000000,68.637466,64063.000000,46.883638,3,35813.000000,31
1,1,6,1,4,4,35402.000000,13743.000000,68.637466,64481.000000,46.883638,3,35824.000000,31
1,0,6,1,4,4,60424.000000,18909.000000,63.448761,45428.000000,61.836205,1,10355.000000,8
1,0,6,1,4,4,60424.000000,14890.000000,63.448761,40462.000000,61.836205,1,9799.000000,8
1,0,6,1,4,4,60424.000000,14633.000000,63.448761,38430.000000,61.836205,1,9577.000000,8
1,0,6,1,4,4,60424.000000,14051.000000,63.448761,38571.000000,61.836205,1,9534.000000,8
1,0,6,1,4,4,60424.000000,13926.000000,63.448761,37927.000000,61.836205,1,9448.000000,8
1,0,6,1,4,4,60424.000000,13610.000000,63.448761,36586.000000,61.836205,1,8896.000000,8
1,0,6,1,4,4,60424.000000,13303.000000,63.448761,35985.000000,61.836205,1,8841.000000,8
1,0,6,1,4,4,60424.000000,12880.000000,63.448761,35630.000000,61.836205,1,8810.000000,8
1,0,6,1,4,4,60424.000000,12790.000000,63.448761,35659.000000,61.836205,1,8848.000000,8
1,0,6,1,4,4,60424.000000,12721.000000,63.448761,35662.000000,61.836205,1,8844.000000,8
1,1,6,1,4,4,60354.000000,18504.000000,63.448761,60793.000000,59.542361,3,26132.000000,20
1,1,6,1,4,4,60354.000000,15241.000000,63.448761,55764.000000,59.542361,3,24828.000000,20
1,1,6,1,4,4,60354.000000,14690.000000,63.448761,54739.000000,59.542361,3,24702.000000,20
1,1,6,1,4,4,60354.000000,14610.000000,63.448761,54299.000000,59.542361,3,24667.000000,20
1,1,6,1,4,4,60354.000000,14054.000000,63.448761,53251.000000,59.542361,3,24401.000000,20
1,1,6,1,4,4,60354.000000,13928.000000,63.448761,52933.000000,59.542361,3,24470.000000,20
1,1,6,1,4,4,60354.000000,13994.000000,63.448761,53626.000000,59.542361,3,24445.000000,20
1,1,6,1,4,4,60354.000000,13926.000000,63.448761,53273.000000,59.542361,3,24574.000000,20
1,1,6,1,4,4,60354.000000,13800.000000,63.448761,52627.000000,59.542361,3,24478.000000,20
1,1,6,1,4,4,60354.000000,13728.000000,63.448761,52892.000000,59.542361,3,24395.000000,20
1,0,7,1,5,4,37579.000000,13046.000000,97.643720,36019.000000,91.251406,2,14176.000000,20
1,0,7,1,5,4,37579.000000,14022.000000,97.643720,42389.000000,91.251406,2,17951.000000,20
1,0,7,1,5,4,37579.000000,12735.000000,97.643720,40950.000000,91.251406,2,17861.000000,20
1,0,7,1,5,4,37579.000000,12623.000000,97.643720,40557.000000,91.251406,2,17664.000000,20
1,0,7,1,5,4,37579.000000,12716.000000,97.643720,40962.000000,91.251406,2,17875.000000,20
1,0,7,1,5,4,37579.000000,12525.000000,97.643720,32222.000000,91.251406,2,13820.000000,20
1,0,7,1,5,4,37579.000000,9922.000000,97.643720,30051.000000,91.251406,2,13051.000000,20
1,0,7,1,5,4,37579.000000,9229.000000,97.643720,29570.000000,91.251406,2,12917.000000,20
1,0,7,1,5,4,37579.000000,9933.000000,97.643720,29435.000000,91.251406,2,13078.000000,20
1,0,7,1,5,4,37579.000000,9159.000000,97.643720,29645.000000,91.251406,2,12902.000000,20
1,1,7,1,5,4,52460.000000,15939.000000,97.643720,71310.000000,91.005758,4,44376.000000,47
1,1,7,1,5,4,52460.000000,13390.000000,97.643720,67959.000000,91.005758,4,43984.000000,47
1,1,7,1,5,4,52460.000000,12421.000000,97.643720,66642.000000,91.005758,4,43737.000000,47
1,1,7,1,5,4,52460.000000,12280.000000,97.643720,65955.000000,91.005758,4,43428.000000,47
1,1,7,1,5,4,52460.000000,12194.000000,97.643720,66214.000000,91.005758,4,43622.000000,47
1,1,7,1,5,4,52460.000000,11941.000000,97.643720,66268.000000,91.005758,4,43628.000000,47
1,1,7,1,5,4,52460.000000,11914.000000,97.643720,66197.000000,91.005758,4,43772.000000,47
1,1,7,1,5,4,52460.000000,11737.000000,97.643720,66360.000000,91.005758,4,43581.000000,47
1,1,7,1,5,4,52460.000000,12005.000000,97.643720,65615.000000,91.005758,4,43413.000000,47
1,1,7,1,5,4,52460.000000,12054.000000,97.643720,65558.000000,91.005758,4,43016.000000,47
1,0,7,1,5,4,61398.000000,19243.000000,107.746528,56779.000000,99.142868,2,23327.000000,21
1,0,7,1,5,4,61398.000000,16363.000000,107.746528,53118.000000,99.142868,2,22869.000000,21
1,0,7,1,5,4,61398.000000,15426.000000,107.746528,51306.000000,99.142868,2,22747.000000,21
1,0,7,1,5,4,61398.000000,15208.000000,107.746528,50816.000000,99.142868,2,22859.000000,21
1,0,7,1,5,4,61398.000000,15039.000000,107.746528,50280.000000,99.142868,2,22692.000000,21
1,0,7,1,5,4,61398.000000,14842.000000,107.746528,50517.000000,99.142868,2,22592.000000,21
1,0,7,1,5,4,61398.000000,14723.000000,107.746528,54614.000000,99.142868,2,24095.000000,21
1,0,7,1,5,4,61398.000000,15830.000000,107.746528,53626.000000,99.142868,2,24094.000000,21
1,0,7,1,5,4,61398.000000,15722.000000,107.746528,53885.000000,99.142868,2,23955.000000,21
1,0,7,1,5,4,61398.000000,15527.000000,107.746528,53895.000000,99.142868,2,23946.000000,21
1,1,7,1,5,4,73328.000000,20390.000000,107.746528,108391.000000,76.437722,8,71707.000000,57
1,1,7,1,5,4,73328.000000,17506.000000,107.746528,102775.000000,76.437722,8,70170.000000,57
1,1,7,1,5,4,73328.000000,16938.000000,107.746528,101970.000000,76.437722,8,70218.000000,57
1,1,7,1,5,4,73328.000000,16484.000000,107.746528,100902.000000,76.437722,8,70224.000000,57
1,1,7,1,5,4,73328.000000,16176.000000,107.746528,101062.000000,76.437722,8,70323.000000,57
1,1,7,1,5,4,73328.000000,15801.000000,107.746528,100826.000000,76.437722,8,69786.000000,57
1,1,7,1,5,4,73328.000000,15848.000000,107.746528,100589.000000,76.437722,8,70025.000000,57
1,1,7,1,5,4,73328.000000,15931.000000,107.746528,100691.000000,76.437722,8,69781.000000,57
1,1,7,1,5,4,73328.000000,15938.000000,107.746528,102661.000000,76.437722,8,71149.000000,57
1,1,7,1,5,4,73328.000000,9126.000000,107.746528,55649.000000,76.437722,8,38490.000000,57
1,0,7,1,5,4,70336.000000,21290.000000,116.855595,77846.000000,85.687830,5,41822.000000,37
1,0,7,1,5,4,70336.000000,17763.000000,116.855595,72969.000000,85.687830,5,40605.000000,37
1,0,7,1,5,4,70336.000000,16892.000000,116.855595,71223.000000,85.687830,5,40606.000000,37
1,0,7,1,5,4,70336.000000,16298.000000,116.855595,70967.000000,85.687830,5,40731.000000,37
1,0,7,1,5,4,70336.000000,16091.000000,116.855595,69968.000000,85.687830,5,40283.000000,37
1,0,7,1,5,4,70336.000000,15980.000000,116.855595,70264.000000,85.687830,5,40796.000000,37
1,0,7,1,5,4,70336.000000,36922.000000,116.855595,70546.000000,85.687830,5,40357.000000,37
1,0,7,1,5,4,70336.000000,15845.000000,116.855595,76706.000000,85.687830,5,47021.000000,37
1,0,7,1,5,4,70336.000000,15363.000000,116.855595,77559.000000,85.687830,5,48355.000000,37
